Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
STD4	0	13/12/11	07:36:55	05:36:57	-47.8163	3.4048	6.62	427.83	12705197.00	428.08	13547471.00	-0.31	28.06	1017.12	1017.36	-0.22	2.99	57.50	43.00	-55.24	9.82	9.63	9.85	0.36	4.81	21.19	14.35	370.16	6.65	0.584	0.0	0.00	6.788	34.226	34.047	113.10	11.04	-38.583	6.0278
ATM	0	13/12/11	07:41:25	05:41:27	-47.8288	3.3941	6.62	NaN	12773979.00	388.86	13477702.00	0.64	28.03	1017.03	1017.54	-0.22	3.01	107.17	43.00	-55.15	9.82	9.63	9.85	0.36	4.87	21.12	14.45	371.17	6.65	0.675	0.0	0.00	6.794	34.228	34.043	113.30	11.06	-38.583	6.0242
ATM	0	13/12/11	07:42:54	05:42:57	-47.8329	3.3905	6.62	NaN	12798206.00	388.95	13476508.00	0.65	28.03	1017.02	1017.13	-0.14	3.01	107.42	43.00	-55.14	9.82	9.63	9.85	0.36	4.87	21.06	14.45	371.67	6.64	0.701	0.0	0.00	6.786	34.223	34.045	113.40	11.07	-38.583	6.0144
ATM	0	13/12/11	07:44:24	05:44:26	-47.8371	3.3870	6.61	NaN	12754554.00	389.08	13467131.00	0.64	28.00	1017.01	1017.24	-0.19	3.00	105.45	43.00	-55.15	9.82	9.63	9.85	0.36	4.94	21.00	14.45	370.85	6.64	0.654	0.0	0.00	6.771	34.216	34.052	113.40	11.08	-38.583	5.9995
ATM	0	13/12/11	07:45:54	05:45:56	-47.8412	3.3834	6.60	NaN	12718228.00	389.58	13438469.00	0.63	27.98	1016.95	1017.08	-0.16	3.00	105.32	43.00	-55.15	9.82	9.63	9.85	0.36	4.87	20.94	14.35	369.77	6.62	0.653	0.0	0.00	6.754	34.213	34.065	113.40	11.08	-38.583	5.9901
ATM	0	13/12/11	07:47:24	05:47:26	-47.8453	3.3799	6.59	NaN	12737301.00	388.92	13467812.00	0.63	27.95	1017.01	1017.15	-0.18	3.01	105.32	43.00	-55.17	9.82	9.63	9.85	0.36	4.87	20.87	14.35	369.86	6.61	0.691	0.0	0.00	6.745	34.198	34.058	113.40	11.08	-38.583	6.0014
ATM	128	13/12/11	07:48:54	05:48:56	-47.8495	3.3763	6.60	NaN	12778710.00	389.20	13487122.00	0.62	27.92	1016.95	1017.14	-0.23	3.00	105.75	43.00	-55.17	9.82	9.63	9.85	0.36	4.87	20.81	14.35	369.43	6.61	0.678	0.0	0.00	6.748	34.208	34.067	113.30	11.07	-38.583	5.9908
ATM	0	13/12/11	07:50:24	05:50:26	-47.8537	3.3727	6.59	NaN	12734569.00	389.08	13484045.00	0.62	27.91	1017.02	1016.86	-0.16	3.01	105.38	43.00	-55.17	9.82	9.63	9.85	0.36	4.87	20.94	14.35	369.55	6.60	0.665	0.0	0.00	6.756	34.198	34.048	113.30	11.07	-38.583	5.9995
ATM-DRAIN	0	13/12/11	07:51:54	05:51:56	-47.8577	3.3692	6.59	NaN	12797777.00	389.19	13463890.00	0.62	27.89	1016.95	1017.05	-0.19	3.00	104.59	43.00	-55.16	9.82	9.63	9.85	0.36	4.87	20.94	14.45	370.27	6.61	0.714	0.0	0.00	6.747	34.201	34.059	113.30	11.07	-38.583	6.0185
ATM	0	13/12/11	07:53:45	05:53:47	-47.8629	3.3649	6.61	NaN	12761273.00	388.86	13485236.00	0.62	27.87	1016.91	1017.03	-0.12	3.01	104.40	43.00	-55.14	9.82	9.63	9.85	0.36	4.87	20.87	14.45	370.42	6.62	0.639	0.0	0.00	6.759	34.218	34.067	113.30	11.07	-38.583	6.0324
ATM	0	13/12/11	07:55:14	05:55:16	-47.8669	3.3614	6.61	NaN	12702523.00	389.19	13458382.00	0.61	27.83	1016.80	1016.95	-0.21	3.01	104.47	43.00	-55.13	9.82	9.63	9.85	0.36	4.94	20.50	14.35	370.68	6.63	0.629	0.0	0.00	6.778	34.223	34.054	113.20	11.06	-38.583	6.0367
EQU	0	13/12/11	08:00:10	06:00:13	-47.8806	3.3495	6.64	NaN	12740867.00	393.01	13506777.00	0.21	27.75	1016.86	1016.97	-0.29	3.02	89.28	43.00	-55.20	9.82	9.63	9.85	0.36	4.81	20.81	14.35	370.84	6.65	0.609	0.0	0.00	6.798	34.256	34.069	113.30	11.06	-38.583	6.0573
EQU	128	13/12/11	08:01:47	06:01:49	-47.8850	3.3457	6.65	NaN	12712213.00	388.88	13504124.00	0.21	27.75	1016.97	1017.09	-0.42	3.01	88.46	43.00	-55.22	9.82	9.63	9.85	0.36	3.75	20.94	14.35	370.86	6.66	0.676	0.0	0.00	6.788	34.260	34.084	113.40	11.07	-38.583	6.0573
EQU	0	13/12/11	08:03:18	06:03:20	-47.8891	3.3421	6.65	NaN	12767356.00	391.04	13519953.00	0.20	27.73	1016.90	1016.97	-0.30	3.01	90.61	43.00	-55.21	9.82	9.63	9.85	0.36	4.00	20.94	14.45	371.43	6.66	0.632	0.0	0.00	6.798	34.258	34.072	113.40	11.07	-38.583	6.0635
EQU	0	13/12/11	08:04:47	06:04:49	-47.8932	3.3385	6.65	NaN	12730980.00	392.18	13489488.00	0.19	27.72	1016.92	1017.10	-0.28	3.01	88.73	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.94	14.35	371.93	6.66	0.582	0.0	0.00	6.799	34.260	34.073	113.40	11.07	-38.583	6.0619
EQU	0	13/12/11	08:06:17	06:06:19	-47.8974	3.3350	6.66	NaN	12781116.00	392.48	13524555.00	0.19	27.71	1016.91	1016.94	-0.37	3.00	89.39	43.00	-55.18	9.82	9.63	9.85	0.36	4.87	21.06	14.35	371.18	6.67	0.632	0.0	0.00	6.810	34.263	34.065	113.40	11.07	-38.583	6.0738
EQU	128	13/12/11	08:07:47	06:07:49	-47.9015	3.3315	6.66	NaN	12770949.00	392.50	13514895.00	0.18	27.70	1016.79	1017.03	-0.34	3.01	89.39	43.00	-55.19	9.82	9.63	9.85	0.36	5.00	21.00	14.45	372.35	6.68	0.615	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	6.0787
EQU	0	13/12/11	08:09:17	06:09:19	-47.9056	3.3279	6.66	NaN	12766494.00	393.31	13502572.00	0.18	27.68	1016.89	1016.95	-0.34	3.01	88.84	43.00	-55.20	9.82	9.63	9.85	0.36	5.00	21.00	14.35	372.41	6.66	0.574	0.0	0.00	6.819	34.266	34.060	113.40	11.07	-38.583	6.0807
EQU	0	13/12/11	08:10:47	06:10:49	-47.9098	3.3244	6.67	NaN	12748618.00	394.08	13500534.00	0.18	27.67	1016.84	1016.86	-0.32	3.03	89.67	43.00	-55.22	9.82	9.63	9.85	0.36	3.62	20.81	14.35	371.21	6.66	0.532	0.0	0.00	6.832	34.271	34.053	113.40	11.06	-38.583	6.0858
EQU	0	13/12/11	08:12:17	06:12:19	-47.9139	3.3209	6.67	NaN	12801006.00	392.50	13542863.00	0.17	27.66	1016.92	1016.92	-0.30	3.01	91.84	43.00	-55.22	9.82	9.63	9.85	0.36	4.25	20.75	14.35	370.44	6.66	0.503	0.0	0.00	6.824	34.272	34.061	113.50	11.07	-38.583	6.0905
EQU	128	13/12/11	08:13:47	06:13:49	-47.9181	3.3173	6.67	NaN	12735491.00	391.38	13494065.00	0.18	27.64	1016.85	1016.89	-0.31	3.02	91.44	43.00	-55.22	9.82	9.63	9.85	0.36	4.62	20.81	14.35	370.14	6.67	0.518	0.0	0.00	6.829	34.278	34.063	113.30	11.05	-38.583	6.0894
EQU	0	13/12/11	08:15:17	06:15:19	-47.9223	3.3137	6.68	NaN	12756755.00	391.80	13508225.00	0.17	27.63	1016.78	1016.83	-0.34	3.02	89.94	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	20.75	14.35	370.35	6.66	0.538	0.0	0.00	6.843	34.287	34.059	113.20	11.04	-38.583	6.0955
EQU	0	13/12/11	08:16:47	06:16:49	-47.9265	3.3102	6.68	NaN	12747319.00	393.20	13497821.00	0.17	27.62	1016.84	1016.97	-0.23	3.04	91.05	43.00	-55.22	9.82	9.63	9.85	0.36	4.56	20.81	14.35	369.71	6.67	0.572	0.0	0.00	6.833	34.285	34.067	113.30	11.05	-38.583	6.0925
EQU	128	13/12/11	08:18:17	06:18:19	-47.9306	3.3066	6.68	NaN	12769898.00	393.89	13540103.00	0.17	27.60	1016.75	1016.84	-0.34	3.02	90.50	43.00	-55.21	9.82	9.63	9.85	0.36	3.50	20.87	14.35	370.47	6.67	0.587	0.0	0.00	6.856	34.283	34.042	113.20	11.04	-38.583	6.0970
EQU	0	13/12/11	08:19:48	06:19:50	-47.9348	3.3032	6.68	NaN	12798508.00	394.72	13523548.00	0.17	27.60	1016.81	1016.77	-0.29	3.01	90.89	43.00	-55.19	9.82	9.63	9.85	0.36	4.44	21.00	14.35	370.04	6.67	0.563	0.0	0.00	6.842	34.286	34.058	113.30	11.05	-38.583	6.1025
EQU	0	13/12/11	08:21:17	06:21:19	-47.9389	3.2997	6.69	NaN	12761791.00	397.24	13510146.00	0.17	27.60	1016.84	1016.84	-0.32	3.03	89.61	43.00	-55.19	9.82	9.63	9.85	0.36	4.62	20.94	14.35	371.08	6.68	0.559	0.0	0.00	6.868	34.293	34.042	113.20	11.04	-38.583	6.0999
EQU-DRAIN	0	13/12/11	08:22:47	06:22:49	-47.9430	3.2961	6.69	NaN	12748289.00	398.56	13525702.00	0.17	27.59	1016.89	1016.95	-0.33	3.03	91.28	43.00	-55.16	9.82	9.63	9.85	0.36	4.62	20.94	14.35	370.02	6.68	0.527	0.0	0.00	6.834	34.286	34.067	113.30	11.05	-38.583	6.0874
EQU	0	13/12/11	08:24:38	06:24:40	-47.9481	3.2920	6.68	NaN	12739127.00	388.28	13514034.00	0.17	27.58	1016.84	1017.00	-0.17	3.01	91.56	43.00	-55.17	9.82	9.63	9.85	0.36	4.75	20.94	14.35	371.29	6.67	0.506	0.0	0.00	6.848	34.290	34.058	113.30	11.04	-38.583	6.0899
EQU	0	13/12/11	08:26:08	06:26:10	-47.9522	3.2885	6.68	NaN	12802051.00	380.70	13526837.00	0.17	27.58	1016.86	1016.75	-0.25	3.00	91.67	43.00	-55.18	9.82	9.63	9.85	0.36	4.81	20.94	14.35	371.04	6.67	0.496	0.0	0.00	6.844	34.293	34.064	113.20	11.04	-38.583	6.0986
EQU	128	13/12/11	08:27:37	06:27:39	-47.9563	3.2852	0.00	NaN	12792216.00	379.72	13512618.00	0.17	27.56	1016.80	1016.85	-0.33	3.01	89.45	43.00	-55.19	9.82	9.63	9.85	0.36	4.81	20.75	14.35	371.05	6.67	0.501	0.0	0.00	6.859	34.297	34.054	113.30	11.04	-38.583	6.0985
EQU	0	13/12/11	08:29:07	06:29:09	-47.9605	3.2817	6.68	NaN	12759693.00	379.03	13491550.00	0.16	27.54	1016.82	1016.98	-0.35	3.01	89.61	43.00	-55.17	9.82	9.63	9.85	0.36	4.75	20.75	14.35	370.22	6.67	0.509	0.0	0.00	6.850	34.295	34.061	113.30	11.04	-38.583	6.1012
EQU	0	13/12/11	08:30:37	06:30:39	-47.9647	3.2782	6.69	NaN	12809138.00	378.35	13512890.00	0.17	27.53	1016.89	1016.74	-0.26	3.01	91.22	43.00	-55.16	9.82	9.63	9.85	0.36	4.81	20.75	14.45	371.35	6.67	0.487	0.0	0.00	6.847	34.296	34.065	113.40	11.06	-38.583	6.0974
EQU	0	13/12/11	08:32:07	06:32:09	-47.9689	3.2747	6.69	NaN	12770576.00	377.64	13498436.00	0.17	27.53	1016.88	1016.96	-0.25	3.01	89.94	43.00	-55.17	9.82	9.63	9.85	0.36	4.81	20.81	14.35	369.90	6.68	0.473	0.0	0.00	6.845	34.295	34.066	113.40	11.06	-38.583	6.1063
EQU	0	13/12/11	08:33:37	06:33:39	-47.9730	3.2713	6.70	NaN	12765458.00	376.09	13511679.00	0.17	27.52	1016.83	1016.89	-0.25	3.02	90.94	43.00	-55.23	9.82	9.63	9.85	0.36	4.81	20.69	14.35	369.33	6.69	0.478	0.0	0.00	6.854	34.298	34.061	113.50	11.06	-38.583	6.1052
EQU	0	13/12/11	08:35:08	06:35:10	-47.9772	3.2679	6.70	NaN	12824074.00	376.59	13531520.00	0.17	27.51	1016.92	1016.86	-0.25	3.01	94.43	43.00	-55.21	9.82	9.63	9.85	0.36	4.81	20.69	14.45	370.60	6.68	0.490	0.0	0.00	6.860	34.299	34.055	113.60	11.07	-38.583	6.1056
EQU	0	13/12/11	08:36:38	06:36:40	-47.9813	3.2644	6.69	NaN	12778502.00	376.67	13544177.00	0.17	27.51	1017.01	1016.84	-0.37	3.02	91.11	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	20.75	14.35	370.64	6.68	0.495	0.0	0.00	6.858	34.300	34.059	113.60	11.07	-38.583	6.1082
EQU	0	13/12/11	06:38:05	06:38:10	-47.9855	3.2610	6.70	NaN	12811743.00	377.21	13514440.00	0.17	27.49	1017.05	1017.05	-0.28	3.03	91.67	43.00	-55.17	9.82	9.63	9.85	0.36	4.87	20.75	14.35	370.86	6.68	0.495	0.0	0.00	6.848	34.303	34.071	113.60	11.07	-38.583	6.1035
EQU	0	13/12/11	06:39:35	06:39:40	-47.9896	3.2575	6.70	NaN	12768351.00	377.79	13500722.00	0.17	27.49	1017.08	1017.29	-0.29	3.01	92.23	43.00	-55.18	9.82	9.63	9.85	0.36	4.87	20.81	14.45	370.20	6.69	0.479	0.0	0.00	6.849	34.305	34.073	113.60	11.08	-38.583	6.1119
EQU	0	13/12/11	06:41:04	06:41:09	-47.9938	3.2541	6.70	NaN	12747951.00	378.19	13464820.00	0.17	27.48	1016.94	1017.25	-0.22	3.02	92.96	43.00	-55.18	9.82	9.63	9.85	0.36	3.75	20.75	14.35	369.61	6.69	0.491	0.0	0.00	6.852	34.312	34.078	113.60	11.08	-38.583	6.1173
EQU	0	13/12/11	06:42:34	06:42:39	-47.9979	3.2508	6.70	NaN	12778751.00	378.05	13500350.00	0.17	27.46	1017.11	1017.30	-0.31	3.03	93.70	43.00	-55.18	9.82	9.63	9.85	0.36	4.06	20.75	14.35	369.94	6.69	0.544	0.0	0.00	6.854	34.311	34.075	113.70	11.08	-38.583	6.1149
EQU	128	13/12/11	06:44:05	06:44:10	-48.0021	3.2473	6.71	NaN	12780685.00	377.39	13490796.00	0.17	27.46	1017.01	1017.03	-0.23	3.02	93.92	43.00	-55.20	9.82	9.63	9.85	0.36	4.62	20.75	14.35	370.38	6.70	0.512	0.0	0.00	6.855	34.312	34.075	114.00	11.11	-38.583	6.1049
EQU	0	13/12/11	06:45:34	06:45:39	-48.0062	3.2439	6.70	NaN	12798530.00	377.05	13496162.00	0.17	27.45	1017.08	1017.12	-0.25	3.02	93.98	43.00	-55.20	9.82	9.63	9.85	0.36	4.75	20.69	14.35	369.64	6.68	0.489	0.0	0.00	6.859	34.305	34.063	114.00	11.11	-38.583	6.1096
EQU	0	13/12/11	06:47:04	06:47:09	-48.0104	3.2404	6.70	NaN	12775324.00	376.87	13510203.00	0.17	27.44	1017.13	1017.19	-0.26	3.02	92.23	43.00	-55.20	9.82	9.63	9.85	0.36	4.81	20.69	14.35	369.28	6.69	0.503	0.0	0.00	6.858	34.310	34.069	114.00	11.11	-38.583	6.1148
EQU	0	13/12/11	06:48:34	06:48:39	-48.0146	3.2370	6.70	NaN	12757457.00	376.52	13510088.00	0.17	27.43	1017.13	1017.12	-0.25	3.01	91.28	43.00	-55.18	9.82	9.63	9.85	0.36	4.87	20.69	14.35	369.88	6.69	0.478	0.0	0.00	6.851	34.312	34.079	114.00	11.11	-38.583	6.1247
EQU	128	13/12/11	06:50:05	06:50:10	-48.0188	3.2335	6.71	NaN	12786667.00	375.71	13499273.00	0.17	27.43	1017.21	1017.15	-0.32	3.01	92.06	43.00	-55.18	9.82	9.63	9.85	0.36	5.00	20.69	14.35	369.32	6.70	0.487	0.0	0.00	6.853	34.322	34.088	113.90	11.10	-38.583	6.1287
EQU	0	13/12/11	06:51:34	06:51:39	-48.0229	3.2302	6.72	NaN	12744782.00	374.93	13471378.00	0.17	27.42	1017.07	1017.29	-0.25	3.01	90.89	43.00	-55.18	9.82	9.63	9.85	0.36	4.94	20.69	14.35	369.32	6.72	0.476	0.0	0.00	6.870	34.338	34.088	113.90	11.09	-38.583	6.1371
EQU	0	13/12/11	06:53:04	06:53:10	-48.0271	3.2268	6.72	NaN	12777693.00	375.13	13478386.00	0.17	27.41	1017.17	1017.27	-0.36	3.01	89.67	43.00	-55.19	9.82	9.63	9.85	0.36	3.62	20.62	14.45	369.60	6.71	0.489	0.0	0.00	6.879	34.334	34.075	113.90	11.09	-38.583	6.1315
EQU	128	13/12/11	06:54:34	06:54:39	-48.0312	3.2234	6.73	NaN	12804309.00	374.64	13497569.00	0.17	27.41	1017.24	1017.37	-0.28	3.01	89.23	43.00	-55.20	9.82	9.63	9.85	0.36	4.25	20.69	14.35	368.98	6.71	0.477	0.0	0.00	6.893	34.327	34.053	114.00	11.10	-38.583	6.1215
EQU	0	13/12/11	06:56:04	06:56:10	-48.0354	3.2200	6.72	NaN	12762213.00	374.64	13506827.00	0.17	27.40	1017.21	1017.32	-0.24	3.01	90.50	43.00	-55.20	9.82	9.63	9.85	0.36	4.56	20.62	14.35	369.92	6.70	0.507	0.0	0.00	6.871	34.333	34.082	114.10	11.11	-38.583	6.1033
EQU	0	13/12/11	06:57:34	06:57:39	-48.0396	3.2166	6.70	NaN	12771759.00	374.16	13520628.00	0.17	27.38	1017.20	1017.25	-0.32	3.03	89.39	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	20.50	14.35	0.00	0.00	0.525	0.0	0.00	6.860	34.311	34.068	114.10	11.12	-38.583	6.1095
EQU	0	13/12/11	06:59:12	06:59:17	-48.0440	3.2126	6.70	NaN	12719677.00	373.37	13464389.00	0.17	27.36	1017.10	1017.42	-0.23	3.02	91.17	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	20.50	14.35	369.07	6.69	0.513	0.0	0.00	6.852	34.307	34.073	114.20	11.13	-38.583	6.1120
EQU	0	13/12/11	07:00:43	07:00:49	-48.0481	3.2090	6.70	NaN	12769210.00	373.27	13502962.00	0.17	27.36	1017.17	1017.13	-0.22	3.03	91.95	43.00	-55.18	9.82	9.63	9.85	0.36	4.69	20.56	14.35	369.12	6.70	0.467	0.0	0.00	6.858	34.313	34.074	114.10	11.12	-38.583	6.1351
EQU	0	13/12/11	07:02:14	07:02:19	-48.0521	3.2053	6.71	NaN	12799451.00	373.12	13505874.00	0.17	27.35	1017.25	1017.37	-0.25	3.02	91.17	43.00	-55.17	9.82	9.63	9.85	0.36	4.69	20.62	14.35	369.71	6.70	0.439	0.0	0.00	6.867	34.330	34.082	114.10	11.12	-38.583	6.1364
EQU	0	13/12/11	07:03:44	07:03:49	-48.0561	3.2018	6.72	NaN	12772241.00	373.39	13511177.00	0.17	27.34	1017.16	1017.27	-0.23	3.02	89.78	43.00	-55.19	9.82	9.63	9.85	0.36	4.75	20.56	14.35	370.12	6.71	0.432	0.0	0.00	6.873	34.340	34.088	114.80	11.18	-38.583	6.1306
EQU	128	13/12/11	07:05:14	07:05:19	-48.0602	3.1983	6.72	NaN	12731693.00	373.56	13493650.00	0.17	27.31	1017.15	1017.11	-0.31	3.02	89.23	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.50	14.35	369.18	6.71	0.432	0.0	0.00	6.889	34.337	34.068	115.20	11.22	-38.583	6.1222
EQU	0	13/12/11	07:06:44	07:06:49	-48.0642	3.1947	6.71	NaN	12774656.00	373.56	13489105.00	0.17	27.31	1017.15	1017.05	-0.27	3.02	90.00	43.00	-55.21	9.82	9.63	9.85	0.36	3.56	20.56	14.35	369.04	6.70	0.440	0.0	0.00	6.885	34.331	34.066	115.50	11.25	-38.583	6.1375
EQU	0	13/12/11	07:08:14	07:08:20	-48.0683	3.1912	6.71	NaN	12829300.00	373.33	13516896.00	0.17	27.30	1017.22	1017.03	-0.24	3.03	91.56	43.00	-55.19	9.82	9.63	9.85	0.36	4.44	20.56	14.35	369.26	6.70	0.444	0.0	0.00	6.871	34.332	34.081	115.60	11.27	-38.583	6.1337
EQU	128	13/12/11	07:09:44	07:09:49	-48.0723	3.1877	6.72	NaN	12797777.00	373.20	13521441.00	0.17	27.29	1017.28	1017.37	-0.89	3.01	90.00	43.00	-55.23	9.82	9.63	9.85	0.36	4.56	20.62	14.35	369.13	6.71	0.442	0.0	0.00	6.878	34.334	34.076	115.80	11.28	-38.583	6.1311
EQU	0	13/12/11	07:11:14	07:11:19	-48.0763	3.1841	6.72	NaN	12762587.00	373.10	13511722.00	0.17	27.29	1017.27	1017.45	-0.22	3.01	90.33	43.00	-55.24	9.82	9.63	9.85	0.36	4.62	20.62	14.35	370.49	6.71	0.446	0.0	0.00	6.885	34.327	34.062	115.80	11.28	-38.583	6.1310
EQU	16384	13/12/11	07:12:44	07:12:49	-48.0803	3.1807	6.72	NaN	12793086.00	372.91	13515393.00	0.17	27.29	1017.15	1017.04	-0.37	3.02	90.55	43.00	-55.26	9.82	9.63	9.85	0.36	4.62	20.62	14.35	371.08	6.71	0.453	0.0	0.00	6.881	34.329	34.068	115.90	11.29	-38.583	6.1409
EQU	0	13/12/11	07:14:15	07:14:20	-48.0843	3.1772	6.72	NaN	12764671.00	372.57	13486757.00	0.17	27.29	1017.22	1017.34	-0.33	3.02	89.94	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	20.62	14.35	371.13	6.71	0.463	0.0	0.00	6.877	34.323	34.065	116.00	11.30	-38.583	6.1323
EQU	128	13/12/11	07:15:44	07:15:49	-48.0883	3.1738	6.72	NaN	12791070.00	372.69	13516143.00	0.17	27.28	1017.14	1017.14	-0.23	3.03	89.67	43.00	-55.21	9.82	9.63	9.85	0.36	4.62	20.62	14.35	370.43	6.71	0.460	0.0	0.00	6.880	34.323	34.062	116.10	11.31	-38.583	6.1229
EQU	0	13/12/11	07:17:14	07:17:19	-48.0925	3.1703	6.72	NaN	12765876.00	372.45	13486063.00	0.17	27.27	1017.29	1017.37	-0.22	3.04	88.63	43.00	-55.20	9.82	9.63	9.85	0.36	3.50	20.50	14.35	370.40	6.71	0.471	0.0	0.00	6.887	34.324	34.056	116.30	11.33	-38.583	6.1279
EQU	0	13/12/11	07:18:44	07:18:49	-48.0965	3.1668	6.71	NaN	12809953.00	372.05	13505349.00	0.17	27.25	1017.31	1017.33	-0.32	3.02	86.18	43.00	-55.21	9.82	9.63	9.85	0.36	4.37	20.50	14.35	370.46	6.71	0.451	0.0	0.00	6.884	34.315	34.049	116.50	11.35	-38.583	6.1255
EQU	0	13/12/11	07:20:14	07:20:19	-48.1006	3.1633	6.72	NaN	12755599.00	372.20	13486296.00	0.17	27.24	1017.18	1017.39	-0.22	3.03	88.79	43.00	-55.22	9.82	9.63	9.85	0.36	4.56	20.56	14.35	370.60	6.70	0.446	0.0	0.00	6.878	34.315	34.055	116.80	11.38	-38.583	6.1419
EQU	16512	13/12/11	07:21:44	07:21:49	-48.1046	3.1599	6.72	NaN	12853326.00	372.54	13533458.00	0.17	27.24	1017.26	1017.26	-0.31	3.03	87.32	43.00	-55.22	9.82	9.63	9.85	0.36	4.62	20.62	14.35	370.90	6.71	0.448	0.0	0.00	6.880	34.324	34.063	116.70	11.37	-38.583	6.1419
EQU	0	13/12/11	07:23:15	07:23:20	-48.1087	3.1563	6.73	NaN	12759049.00	372.95	13493331.00	0.17	27.22	1017.16	1017.29	-0.22	3.00	87.32	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	20.50	14.35	370.75	6.72	0.480	0.0	0.00	6.883	34.326	34.063	116.60	11.36	-38.583	6.1248
EQU	0	13/12/11	07:24:44	07:24:50	-48.1128	3.1529	6.72	NaN	12765178.00	373.54	13493577.00	0.17	27.20	1017.22	1017.35	-0.29	3.03	87.26	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.37	14.35	371.09	6.70	0.448	0.0	0.00	6.879	34.315	34.054	116.60	11.36	-38.583	6.1274
EQU	128	13/12/11	07:26:14	07:26:19	-48.1167	3.1495	6.70	NaN	12789892.00	373.70	13502520.00	0.17	27.18	1017.25	1017.26	-0.20	3.03	88.63	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	20.44	14.35	370.78	6.69	0.424	0.0	0.00	6.874	34.311	34.054	116.70	11.37	-38.583	6.1378
EQU	0	13/12/11	07:27:44	07:27:49	-48.1208	3.1461	6.72	NaN	12777199.00	372.76	13504048.00	0.17	27.17	1017.27	1017.39	-0.31	3.03	86.24	43.00	-55.22	9.82	9.63	9.85	0.36	4.81	20.44	14.35	372.01	6.70	0.425	0.0	0.00	6.871	34.325	34.073	116.70	11.37	-38.583	6.1451
EQU	0	13/12/11	07:29:14	07:29:19	-48.1249	3.1426	6.73	NaN	12745110.00	373.54	13485105.00	0.17	27.17	1017.14	1017.26	-0.30	3.03	86.67	43.00	-55.22	9.82	9.63	9.85	0.36	4.94	20.56	14.35	370.90	6.72	0.443	0.0	0.00	6.877	34.330	34.072	116.70	11.37	-38.583	6.1555
EQU	0	13/12/11	07:30:44	07:30:50	-48.1291	3.1392	6.74	NaN	12784957.00	373.46	13511502.00	0.17	27.18	1017.21	1017.26	-0.25	3.03	86.99	43.00	-55.22	9.82	9.63	9.85	0.36	3.56	20.56	14.35	370.56	6.73	0.438	0.0	0.00	6.884	34.350	34.087	116.40	11.34	-38.583	6.1741
EQU	128	13/12/11	07:32:15	07:32:20	-48.1332	3.1357	6.75	NaN	12818832.00	373.58	13538716.00	0.17	27.19	1017.17	1017.34	-0.29	3.04	87.92	43.00	-55.23	9.82	9.63	9.85	0.36	4.25	20.62	14.35	370.58	6.74	0.436	0.0	0.00	6.900	34.368	34.092	116.20	11.31	-38.583	6.1708
EQU	0	13/12/11	07:33:44	07:33:49	-48.1373	3.1322	6.76	NaN	12795509.00	373.84	13518216.00	0.17	27.18	1017.27	1017.15	-0.22	3.03	89.23	43.00	-55.22	9.82	9.63	9.85	0.36	4.62	20.62	14.35	371.05	6.75	0.419	0.0	0.00	6.915	34.367	34.076	115.90	11.28	-38.583	6.1655
EQU	0	13/12/11	07:35:14	07:35:19	-48.1414	3.1288	6.75	NaN	12771572.00	373.97	13508577.00	0.17	27.18	1017.20	1017.19	-0.26	3.03	87.48	43.00	-55.23	9.82	9.63	9.85	0.36	4.69	20.75	14.35	371.76	6.74	0.447	0.0	0.00	6.900	34.366	34.090	115.70	11.26	-38.583	6.1839
EQU	0	13/12/11	07:36:44	07:36:49	-48.1454	3.1252	6.75	NaN	12775548.00	374.73	13496442.00	0.17	27.18	1017.30	1017.34	-0.37	3.03	86.88	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	20.87	14.35	371.96	6.74	0.434	0.0	0.00	6.902	34.375	34.097	115.70	11.26	-38.583	6.1838
EQU	0	13/12/11	07:38:14	07:38:19	-48.1493	3.1215	6.77	NaN	12748440.00	376.26	13503220.00	0.17	27.19	1017.33	1017.34	-0.28	3.03	87.10	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	20.94	14.35	371.89	6.76	0.438	0.0	0.00	6.913	34.391	34.104	115.80	11.27	-38.583	6.1908
