Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
ATM	0	16/12/11	04:25:44	04:25:46	-59.3494	-0.0360	-1.08	NaN	12786600.00	388.70	13476479.00	0.43	23.42	964.55	964.06	0.64	3.20	89.34	43.00	-55.13	9.82	9.64	9.85	0.38	5.00	16.87	7.53	398.09	-1.02	0.418	0.0	0.00	-0.188	27.611	33.314	107.60	12.56	-38.583	-1.8024
ATM	128	16/12/11	04:27:13	04:27:15	-59.3528	-0.0359	-1.08	NaN	12781424.00	388.68	13496662.00	0.44	23.41	964.55	964.03	0.71	3.21	89.34	43.00	-55.15	9.82	9.64	9.85	0.37	4.56	16.94	7.53	397.92	-1.03	0.434	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.8016
ATM	0	16/12/11	04:28:43	04:28:45	-59.3558	-0.0358	-1.08	NaN	12791034.00	388.72	13482913.00	0.44	23.40	964.49	964.14	0.52	3.20	88.84	43.00	-55.17	9.82	9.64	9.85	0.38	4.44	17.00	7.53	395.78	-0.99	0.433	0.0	0.00	-0.177	27.638	33.339	107.90	12.60	-38.583	-1.7938
ATM	0	16/12/11	04:30:13	04:30:15	-59.3587	-0.0355	-1.08	NaN	12790131.00	388.76	13474070.00	0.44	23.41	964.50	964.24	0.84	3.19	89.39	43.00	-55.15	9.82	9.64	9.85	0.38	4.75	17.06	7.53	395.07	-1.01	0.418	0.0	0.00	-0.153	27.626	33.296	108.10	12.61	-38.583	-1.8054
ATM	0	16/12/11	04:31:44	04:31:45	-59.3614	-0.0354	-1.07	NaN	12791117.00	388.68	13463394.00	0.43	23.42	964.49	964.08	0.99	3.19	89.17	43.00	-55.10	9.82	9.64	9.85	0.38	4.62	17.00	7.53	398.88	-1.03	0.429	0.0	0.00	-0.129	27.642	33.291	108.00	12.59	-38.583	-1.8021
ATM	0	16/12/11	04:33:14	04:33:15	-59.3637	-0.0352	-1.08	NaN	12791725.00	388.78	13477375.00	0.43	23.41	964.44	964.24	1.19	3.19	89.78	43.00	-55.04	9.82	9.64	9.85	0.38	4.37	16.94	7.53	403.63	-1.03	0.450	0.0	0.00	-0.117	27.618	33.246	107.90	12.59	-38.583	-1.7998
ATM	0	16/12/11	04:34:44	04:34:45	-59.3663	-0.0349	-1.08	NaN	12791227.00	388.70	13482608.00	0.43	23.41	964.57	964.02	1.09	3.21	89.45	43.00	-55.01	9.82	9.64	9.85	0.38	4.75	16.87	7.53	431.15	-1.02	0.419	0.0	0.00	-0.126	27.615	33.252	107.80	12.58	-38.583	-1.7984
ATM-DRAIN	0	16/12/11	04:36:14	04:36:15	-59.3691	-0.0347	-1.08	NaN	12790925.00	388.75	13479184.00	0.43	23.41	964.46	964.00	1.00	3.20	89.56	43.00	-55.00	9.82	9.64	9.85	0.38	4.56	16.87	7.53	413.44	-1.01	0.453	0.0	0.00	-0.084	27.616	33.209	107.60	12.55	-38.583	-1.7935
ATM	0	16/12/11	04:38:05	04:38:06	-59.3726	-0.0345	-1.07	NaN	12785918.00	388.79	13507620.00	0.42	23.41	964.48	964.03	-0.13	3.23	91.61	43.00	-55.12	9.82	9.64	9.85	0.38	4.44	16.87	7.43	404.63	-1.01	0.421	0.0	0.00	-0.094	27.591	33.186	107.40	12.52	-38.583	-1.7994
ATM	0	16/12/11	04:39:33	04:39:35	-59.3755	-0.0344	-1.07	NaN	12786885.00	388.84	13500090.00	0.41	23.41	964.47	963.96	-0.58	3.20	91.61	43.00	-55.31	9.82	9.64	9.85	0.38	4.44	16.87	7.53	403.99	-1.01	0.430	0.0	0.00	-0.099	27.596	33.197	107.50	12.53	-38.583	-1.7890
EQU	0	16/12/11	04:44:29	04:44:31	-59.3847	-0.0338	-1.07	NaN	12751055.00	413.29	13510407.00	0.22	23.41	964.53	964.06	-0.27	3.20	73.14	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.87	7.53	402.30	-1.01	0.424	0.0	0.00	-0.052	27.562	33.101	108.20	12.61	-38.583	-1.7922
EQU	0	16/12/11	04:45:57	04:45:58	-59.3875	-0.0337	-1.07	NaN	12756917.00	409.50	13502361.00	0.22	23.41	964.49	964.01	-0.34	3.21	75.44	43.00	-55.55	9.82	9.64	9.85	0.38	4.56	16.81	7.53	401.61	-1.01	0.390	0.0	0.00	-0.103	27.558	33.152	108.30	12.64	-38.583	-1.7972
EQU	0	16/12/11	04:47:27	04:47:28	-59.3903	-0.0335	-1.07	NaN	12759723.00	408.63	13515046.00	0.22	23.41	964.44	963.97	-0.39	3.19	75.49	43.00	-55.55	9.82	9.64	9.85	0.38	4.62	16.81	7.53	397.70	-1.01	0.471	0.0	0.00	-0.094	27.569	33.156	108.10	12.61	-38.583	-1.7981
EQU	0	16/12/11	04:48:57	04:48:58	-59.3932	-0.0334	-1.08	NaN	12755307.00	408.45	13507787.00	0.21	23.39	964.51	963.87	-0.28	3.22	74.90	43.00	-55.54	9.82	9.64	9.85	0.38	4.37	16.75	7.53	400.87	-1.02	0.431	0.0	0.00	-0.126	27.561	33.181	108.10	12.62	-38.583	-1.8021
EQU	0	16/12/11	04:50:27	04:50:28	-59.3960	-0.0333	-1.08	NaN	12757041.00	408.18	13506426.00	0.21	23.39	964.54	964.07	-0.34	3.19	75.25	43.00	-55.54	9.82	9.64	9.85	0.38	4.69	16.81	7.53	402.84	-1.02	0.415	0.0	0.00	-0.018	27.561	33.063	107.80	12.55	-38.583	-1.8037
EQU	128	16/12/11	04:51:57	04:51:58	-59.3989	-0.0332	-1.09	NaN	12760466.00	408.29	13505250.00	0.21	23.38	964.43	963.87	-0.27	3.21	74.46	43.00	-55.55	9.82	9.64	9.85	0.37	4.62	16.81	7.53	408.07	-1.02	0.460	0.0	0.00	-0.083	27.525	33.085	107.70	12.57	-38.583	-1.8133
EQU	0	16/12/11	04:53:26	04:53:28	-59.4016	-0.0330	-1.09	NaN	12756978.00	408.00	13501305.00	0.21	23.38	964.49	964.03	-0.80	3.21	73.82	43.00	-55.55	9.82	9.64	9.85	0.38	4.37	16.81	7.53	402.90	-1.03	0.451	0.0	0.00	-0.072	27.519	33.065	107.50	12.54	-38.583	-1.8138
EQU	0	16/12/11	04:54:56	04:54:58	-59.4043	-0.0327	-1.09	NaN	12760445.00	408.22	13494344.00	0.21	23.38	964.55	964.02	-0.26	3.22	74.36	43.00	-55.55	9.82	9.64	9.85	0.38	4.75	16.75	7.64	401.73	-1.03	0.441	0.0	0.00	-0.088	27.532	33.100	107.40	12.53	-38.583	-1.7984
EQU	0	16/12/11	04:56:26	04:56:28	-59.4072	-0.0330	-1.09	NaN	12768782.00	408.01	13472495.00	0.21	23.37	964.42	963.95	-0.25	3.22	74.51	43.00	-55.53	9.82	9.64	9.85	0.38	4.56	16.81	7.64	401.26	-1.03	0.391	0.0	0.00	-0.025	27.526	33.024	107.40	12.51	-38.583	-1.7945
EQU	128	16/12/11	04:57:56	04:57:58	-59.4101	-0.0338	-1.09	NaN	12759156.00	408.58	13503074.00	0.21	23.37	964.55	963.98	-0.28	3.22	76.74	43.00	-55.52	9.82	9.64	9.85	0.38	4.37	16.81	7.64	399.42	-1.03	0.372	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7979
EQU	0	16/12/11	04:59:27	04:59:28	-59.4131	-0.0344	-1.08	NaN	12759269.00	408.69	13496861.00	0.20	23.39	964.55	964.08	-0.33	3.21	74.11	43.00	-55.50	9.82	9.64	9.85	0.38	4.81	16.81	7.64	395.77	-1.02	0.368	0.0	0.00	-0.052	27.549	33.084	107.30	12.50	-38.583	-1.7872
EQU	0	16/12/11	05:00:57	05:00:58	-59.4160	-0.0343	-1.08	NaN	12758180.00	408.79	13503530.00	0.20	23.38	964.48	963.91	-0.36	3.23	76.99	43.00	-55.49	9.82	9.64	9.85	0.38	4.50	16.75	7.64	393.85	-1.02	0.366	0.0	0.00	0.027	27.531	32.975	107.00	12.46	-38.583	-1.7857
EQU	0	16/12/11	05:02:27	05:02:28	-59.4189	-0.0340	-1.07	NaN	12762174.00	409.19	13499310.00	0.20	23.38	964.56	964.26	-0.25	3.21	76.09	43.00	-55.49	9.82	9.64	9.85	0.38	4.37	16.75	7.64	392.78	-1.02	0.352	0.0	0.00	0.041	27.572	33.014	106.80	12.43	-38.583	-1.7777
EQU	0	16/12/11	05:03:57	05:03:58	-59.4217	-0.0335	-1.07	NaN	12765643.00	409.65	13499922.00	0.20	23.39	964.53	964.15	-0.27	3.20	77.95	43.00	-55.53	9.82	9.64	9.85	0.38	4.94	16.81	7.74	392.61	-1.01	0.357	0.0	0.00	0.055	27.632	33.078	106.70	12.40	-38.583	-1.7860
EQU	0	16/12/11	05:05:27	05:05:28	-59.4242	-0.0323	-1.07	NaN	12760592.00	409.84	13500948.00	0.19	23.39	964.59	964.26	-0.59	3.21	77.34	43.00	-55.54	9.82	9.64	9.85	0.38	3.12	16.81	7.74	392.01	-1.01	0.373	0.0	0.00	0.092	27.637	33.045	106.50	12.37	-38.583	-1.7804
EQU-DRAIN	0	16/12/11	05:06:56	05:06:57	-59.4267	-0.0317	-1.07	NaN	12760330.00	410.00	13488368.00	0.19	23.38	964.48	964.08	-0.40	3.21	78.76	43.00	-55.53	9.82	9.64	9.85	0.38	3.06	16.75	7.74	394.05	-1.00	0.355	0.0	0.00	0.028	27.613	33.082	106.80	12.42	-38.583	-1.7693
EQU	0	16/12/11	05:08:49	05:08:50	-59.4301	-0.0317	-1.05	NaN	12756973.00	407.81	13514452.00	0.19	23.37	964.43	964.10	-0.40	3.20	79.88	43.00	-55.49	9.82	9.64	9.85	0.38	4.69	16.75	7.74	391.88	-0.99	0.395	0.0	0.00	0.269	27.604	32.811	105.90	12.26	-38.583	-1.7726
EQU	0	16/12/11	05:10:17	05:10:18	-59.4328	-0.0315	-1.06	NaN	12760054.00	410.00	13495727.00	0.19	23.36	964.56	964.12	-0.31	3.19	77.90	43.00	-55.49	9.82	9.64	9.85	0.38	4.31	16.75	7.74	391.68	-1.00	0.376	0.0	0.00	0.051	27.611	33.055	106.40	12.37	-38.583	-1.7571
EQU	128	16/12/11	05:11:47	05:11:48	-59.4357	-0.0316	-1.05	NaN	12759439.00	410.24	13498906.00	0.19	23.36	964.51	964.12	-0.23	3.21	79.68	43.00	-55.48	9.82	9.64	9.85	0.38	4.69	16.69	7.74	393.08	-0.99	0.331	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7809
EQU	0	16/12/11	05:13:17	05:13:18	-59.4384	-0.0314	-1.06	NaN	12758820.00	410.52	13499707.00	0.18	23.35	964.43	963.95	-0.37	3.20	79.63	43.00	-55.49	9.82	9.64	9.85	0.38	4.56	16.75	7.74	393.41	-1.00	0.402	0.0	0.00	0.179	27.579	32.875	105.80	12.28	-38.583	-1.7650
EQU	0	16/12/11	05:14:46	05:14:48	-59.4412	-0.0313	-1.05	NaN	12758905.00	410.44	13508641.00	0.18	23.34	964.34	963.65	-0.25	3.20	77.75	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.75	7.74	393.41	-1.00	0.351	0.0	0.00	0.158	27.607	32.934	105.80	12.27	-38.583	-1.7713
EQU	0	16/12/11	05:16:16	05:16:18	-59.4439	-0.0312	-1.05	NaN	12759399.00	410.89	13502874.00	0.18	23.34	964.42	964.04	-0.29	3.21	78.76	43.00	-55.51	9.82	9.64	9.85	0.38	4.75	16.75	7.74	392.01	-0.99	0.336	0.0	0.00	0.197	27.603	32.887	105.60	12.24	-38.583	-1.7763
EQU	0	16/12/11	05:17:46	05:17:48	-59.4465	-0.0310	-1.06	NaN	12757220.00	410.92	13495120.00	0.18	23.34	964.41	964.00	-0.40	3.18	80.24	43.00	-55.51	9.82	9.64	9.85	0.38	4.62	16.81	7.74	392.91	-0.99	0.362	0.0	0.00	0.192	27.613	32.906	105.50	12.23	-38.583	-1.7874
EQU	0	16/12/11	05:19:17	05:19:19	-59.4490	-0.0307	-1.07	NaN	12758458.00	411.16	13502990.00	0.18	23.33	964.49	963.98	-0.31	3.20	79.68	43.00	-55.52	9.82	9.64	9.85	0.38	4.37	16.75	7.74	400.84	-1.01	0.392	0.0	0.00	0.171	27.635	32.956	105.60	12.25	-38.583	-1.7818
EQU	0	16/12/11	05:20:47	05:20:48	-59.4514	-0.0305	-1.07	NaN	12757828.00	410.72	13498570.00	0.18	23.32	964.42	963.93	-0.38	3.20	78.50	43.00	-55.51	9.82	9.64	9.85	0.38	4.75	16.75	7.74	397.35	-1.01	0.397	0.0	0.00	-0.009	27.636	33.153	106.40	12.38	-38.583	-1.7815
EQU	128	16/12/11	05:22:17	05:22:18	-59.4538	-0.0302	-1.07	NaN	12754037.00	411.16	13508540.00	0.18	23.32	964.34	963.72	-0.28	3.20	78.50	43.00	-55.49	9.82	9.64	9.85	0.38	4.56	16.75	7.74	396.47	-1.01	0.385	0.0	0.00	-0.099	27.635	33.249	106.60	12.43	-38.583	-1.7867
EQU	0	16/12/11	05:23:47	05:23:48	-59.4565	-0.0299	-1.07	NaN	12756448.00	411.28	13504116.00	0.18	23.31	964.38	963.86	-0.31	3.20	80.04	43.00	-55.49	9.82	9.64	9.85	0.38	4.37	16.75	7.84	394.37	-1.01	0.395	0.0	0.00	-0.126	27.611	33.247	106.70	12.45	-38.583	-1.7754
EQU	0	16/12/11	05:25:17	05:25:18	-59.4594	-0.0297	-1.07	NaN	12761521.00	411.03	13494224.00	0.18	23.30	964.34	963.83	-0.25	3.19	78.50	43.00	-55.50	9.82	9.64	9.85	0.37	4.75	16.75	7.84	393.57	-1.01	0.381	0.0	0.00	-0.131	27.626	33.272	106.80	12.46	-38.583	-1.7758
EQU	0	16/12/11	05:26:46	05:26:48	-59.4623	-0.0295	-1.07	NaN	12759616.00	411.49	13500033.00	0.18	23.30	964.39	963.84	-0.29	3.21	80.29	43.00	-55.51	9.82	9.64	9.85	0.37	4.56	16.75	7.84	392.28	-1.00	0.328	0.0	0.00	-0.139	27.615	33.266	106.80	12.46	-38.583	-1.7837
EQU	128	16/12/11	05:28:17	05:28:18	-59.4651	-0.0293	-1.07	NaN	12750795.00	411.52	13505749.00	0.18	23.29	964.39	963.94	-0.37	3.21	80.14	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.75	7.84	396.88	-1.01	0.353	0.0	0.00	-0.133	27.599	33.239	106.80	12.46	-38.583	-1.7885
EQU	0	16/12/11	05:29:47	05:29:48	-59.4675	-0.0290	-1.07	NaN	12759052.00	411.38	13501888.00	0.18	23.28	964.38	963.96	-0.45	3.23	80.60	43.00	-55.51	9.82	9.64	9.85	0.38	4.75	16.69	7.84	395.88	-1.02	0.352	0.0	0.00	-0.118	27.575	33.191	106.60	12.44	-38.583	-1.7794
EQU	0	16/12/11	05:31:17	05:31:18	-59.4700	-0.0287	-1.07	NaN	12755292.00	411.55	13504274.00	0.18	23.27	964.34	963.77	-0.37	3.21	79.83	43.00	-55.51	9.82	9.64	9.85	0.38	4.62	16.69	7.84	394.45	-1.01	0.362	0.0	0.00	-0.096	27.566	33.155	106.40	12.41	-38.583	-1.7900
EQU	0	16/12/11	05:32:47	05:32:48	-59.4726	-0.0284	-1.07	NaN	12750257.00	412.09	13507107.00	0.18	23.26	964.37	963.93	-0.26	3.20	79.17	43.00	-55.52	9.82	9.64	9.85	0.38	4.37	16.69	7.84	393.39	-1.02	0.391	0.0	0.00	-0.085	27.569	33.147	106.30	12.39	-38.583	-1.8023
EQU	128	16/12/11	05:34:16	05:34:18	-59.4751	-0.0270	-1.08	NaN	12754239.00	411.80	13502655.00	0.18	23.25	964.44	964.20	-0.27	3.19	78.86	43.00	-55.52	9.82	9.64	9.85	0.38	4.75	16.75	7.94	393.82	-1.03	0.414	0.0	0.00	-0.052	27.555	33.092	106.10	12.37	-38.583	-1.8046
EQU	0	16/12/11	05:35:47	05:35:48	-59.4776	-0.0252	-1.09	NaN	12761557.00	410.93	13498180.00	0.18	23.25	964.44	964.13	-0.32	3.19	77.75	43.00	-55.52	9.82	9.64	9.85	0.38	4.62	16.75	7.94	395.19	-1.03	0.396	0.0	0.00	0.229	27.552	32.786	105.20	12.20	-38.583	-1.8171
EQU-DRAIN	0	16/12/11	05:37:17	05:37:18	-59.4800	-0.0233	-1.09	NaN	12755654.00	410.59	13503606.00	0.18	23.24	964.40	964.11	-0.31	3.20	78.45	43.00	-55.54	9.82	9.64	9.85	0.37	4.37	16.75	7.94	395.29	-1.03	0.405	0.0	0.00	0.381	27.544	32.613	104.70	12.10	-38.583	-1.8073
EQU	0	16/12/11	05:39:08	05:39:09	-59.4832	-0.0209	-1.09	NaN	12755525.00	407.99	13512057.00	0.19	23.24	964.42	964.07	-0.43	3.19	79.17	43.00	-55.54	9.82	9.64	9.85	0.38	4.44	16.75	7.94	399.43	-1.03	0.386	0.0	0.00	0.106	27.505	32.857	105.50	12.26	-38.583	-1.8079
EQU	0	16/12/11	05:40:37	05:40:38	-59.4858	-0.0199	-1.09	NaN	12755621.00	409.79	13500741.00	0.18	23.24	964.35	964.00	-0.25	3.20	80.81	43.00	-55.51	9.82	9.64	9.85	0.38	4.87	16.81	7.94	400.11	-1.03	0.368	0.0	0.00	0.222	27.513	32.742	105.10	12.19	-38.583	-1.8067
EQU	128	16/12/11	05:42:07	05:42:08	-59.4885	-0.0195	-1.09	NaN	12749774.00	410.08	13503946.00	0.18	23.24	964.44	964.09	-0.34	3.18	80.14	43.00	-55.49	9.82	9.64	9.85	0.38	4.44	16.75	7.94	395.81	-1.03	0.348	0.0	0.00	0.248	27.526	32.732	105.00	12.18	-38.583	-1.8202
EQU	0	16/12/11	05:43:36	05:43:38	-59.4911	-0.0178	-1.09	NaN	12753173.00	410.47	13501653.00	0.19	23.24	964.49	964.21	-0.34	3.19	79.73	43.00	-55.49	9.82	9.64	9.85	0.38	4.44	16.75	7.94	417.00	-1.03	0.430	0.0	0.00	0.239	27.516	32.728	105.10	12.19	-38.583	-1.8117
EQU	0	16/12/11	05:45:06	05:45:08	-59.4941	-0.0161	-1.09	NaN	12757792.00	408.47	13504324.00	0.18	23.24	964.40	964.09	-0.34	3.21	78.91	43.00	-55.51	9.82	9.64	9.85	0.38	4.87	16.75	7.94	432.63	-1.02	0.340	0.0	0.00	0.086	27.504	32.876	105.80	12.30	-38.583	-1.8102
EQU	0	16/12/11	05:46:36	05:46:38	-59.4970	-0.0139	-1.09	NaN	12760114.00	409.59	13500776.00	0.18	23.23	964.40	964.08	-0.32	3.19	80.40	43.00	-55.53	9.82	9.64	9.85	0.38	3.25	16.75	7.94	413.81	-1.04	0.335	0.0	0.00	0.116	27.505	32.845	105.70	12.28	-38.583	-1.7967
EQU	128	16/12/11	05:48:07	05:48:08	-59.4997	-0.0126	-1.08	NaN	12756730.00	409.80	13500638.00	0.18	23.23	964.29	963.76	-0.37	3.20	79.73	43.00	-55.53	9.82	9.64	9.85	0.38	2.94	16.75	7.94	404.44	-1.03	0.327	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7880
EQU	0	16/12/11	05:49:37	05:49:38	-59.5023	-0.0123	-1.08	NaN	12753526.00	410.22	13507391.00	0.18	23.22	964.34	963.84	-0.40	3.20	80.29	43.00	-55.52	9.82	9.64	9.85	0.38	4.12	16.75	7.84	398.41	-1.02	0.318	0.0	0.00	0.304	27.504	32.644	105.50	12.22	-38.583	-1.7966
EQU	0	16/12/11	05:51:07	05:51:08	-59.5047	-0.0119	-1.08	NaN	12751767.00	410.41	13509395.00	0.18	23.22	964.24	963.88	-0.34	3.19	80.81	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.75	7.84	395.96	-1.01	0.328	0.0	0.00	0.309	27.492	32.622	105.50	12.22	-38.583	-1.7939
EQU	0	16/12/11	05:52:37	05:52:38	-59.5072	-0.0115	-1.08	NaN	12747480.00	410.70	13510776.00	0.18	23.22	964.40	964.06	-0.39	3.20	79.73	43.00	-55.51	9.82	9.64	9.85	0.38	4.75	16.75	7.84	394.75	-1.02	0.339	0.0	0.00	0.473	27.496	32.454	105.00	12.12	-38.583	0.0000
EQU	0	16/12/11	05:54:06	05:54:08	-59.5095	-0.0112	-1.08	NaN	12752350.00	410.85	13506093.00	0.18	23.22	964.37	963.97	-0.22	3.20	80.04	43.00	-55.54	9.82	9.64	9.85	0.38	4.37	16.81	7.84	394.70	-1.02	0.399	0.0	0.00	0.458	27.482	32.452	104.80	12.11	-38.583	-1.7870
EQU	0	16/12/11	05:55:36	05:55:38	-59.5119	-0.0107	-1.08	NaN	12757464.00	412.39	13498312.00	0.18	23.24	964.36	963.76	-0.29	3.19	81.33	43.00	-55.51	9.82	9.64	9.85	0.38	4.56	16.94	7.84	394.75	-1.02	0.340	0.0	0.00	0.472	27.482	32.437	104.70	12.09	-38.583	-1.7867
EQU	0	16/12/11	05:57:06	05:57:08	-59.5148	-0.0103	-1.07	NaN	12753819.00	414.40	13494660.00	0.18	23.24	964.35	963.88	-0.34	3.20	80.09	43.00	-55.49	9.82	9.64	9.85	0.38	4.75	16.87	7.84	394.91	-1.02	0.315	0.0	0.00	0.445	27.494	32.481	104.70	12.10	-38.583	-1.7820
EQU	0	16/12/11	05:58:37	05:58:38	-59.5178	-0.0100	-1.07	NaN	12751503.00	414.56	13502634.00	0.18	23.25	964.33	963.77	-0.29	3.20	80.35	43.00	-55.50	9.82	9.64	9.85	0.38	4.37	16.87	7.84	394.27	-0.99	0.312	0.0	0.00	0.459	27.493	32.466	104.70	12.09	-38.583	-1.7845
EQU	0	16/12/11	06:00:07	06:00:08	-59.5210	-0.0096	-1.07	NaN	12749031.00	415.56	13505671.00	0.18	23.25	964.39	963.63	-0.43	3.19	79.78	43.00	-55.51	9.82	9.64	9.85	0.38	4.56	16.87	7.74	393.00	-0.95	0.305	0.0	0.00	0.502	27.485	32.409	104.50	12.06	-38.583	-1.7827
EQU	0	16/12/11	06:01:37	06:01:38	-59.5242	-0.0093	-1.07	NaN	12746953.00	417.09	13503543.00	0.18	23.26	964.33	963.86	-0.35	3.20	79.47	43.00	-55.53	9.82	9.64	9.85	0.37	4.75	16.87	7.84	392.94	-0.96	0.311	0.0	0.00	0.366	27.480	32.547	104.80	12.12	-38.583	-1.7791
EQU	0	16/12/11	06:03:06	06:03:08	-59.5273	-0.0093	-1.06	NaN	12741292.00	418.36	13504269.00	0.18	23.26	964.39	964.01	-0.27	3.19	78.76	43.00	-55.52	9.82	9.64	9.85	0.38	4.44	16.81	7.74	392.61	-0.95	0.313	0.0	0.00	0.241	27.484	32.684	105.10	12.19	-38.583	-1.7914
EQU	128	16/12/11	06:04:37	06:04:39	-59.5303	-0.0091	-1.07	NaN	12740628.00	418.53	13505720.00	0.18	23.26	964.45	964.10	-0.36	3.20	78.86	43.00	-55.51	9.82	9.64	9.85	0.38	4.50	16.94	7.84	392.50	-0.95	0.358	0.0	0.00	0.282	27.490	32.648	105.10	12.17	-38.583	-1.7888
EQU	0	16/12/11	06:06:06	06:06:08	-59.5332	-0.0085	-1.07	NaN	12749957.00	419.44	13495592.00	0.18	23.27	964.37	963.96	-0.37	3.19	79.37	43.00	-55.49	9.82	9.64	9.85	0.38	4.87	16.87	7.74	393.14	-0.97	0.325	0.0	0.00	0.198	27.487	32.733	105.30	12.23	-38.583	-1.7823
EQU-DRAIN	0	16/12/11	06:07:36	06:07:38	-59.5361	-0.0083	-1.06	NaN	12740599.00	419.88	13500348.00	0.18	23.27	964.41	963.97	-0.31	3.20	79.88	43.00	-55.52	9.82	9.64	9.85	0.38	3.25	16.87	7.84	393.26	-0.96	0.324	0.0	0.00	0.319	27.484	32.600	105.00	12.16	-38.583	-1.7758
EQU	0	16/12/11	06:09:28	06:09:29	-59.5399	-0.0089	-1.06	NaN	12756369.00	413.27	13501245.00	0.18	23.27	964.38	963.83	-0.26	3.19	80.29	43.00	-55.53	9.82	9.64	9.85	0.38	3.06	16.81	7.84	393.35	-0.95	0.277	0.0	0.00	0.332	27.490	32.596	104.90	12.14	-38.583	-1.7747
EQU	0	16/12/11	06:10:57	06:10:59	-59.5430	-0.0093	-1.06	NaN	12751543.00	411.08	13512770.00	0.18	23.28	964.40	963.95	-0.28	3.20	80.19	43.00	-55.51	9.82	9.64	9.85	0.42	4.44	16.75	7.84	392.80	-0.95	0.277	0.0	0.00	0.432	27.489	32.488	104.50	12.07	-38.583	-1.7783
EQU	0	16/12/11	06:12:27	06:12:28	-59.5459	-0.0095	-1.06	NaN	12755855.00	410.39	13505168.00	0.17	23.27	964.46	963.86	-0.27	3.18	80.86	43.00	-55.51	9.82	9.64	9.85	0.38	4.31	16.75	7.84	392.20	-0.94	0.291	0.0	0.00	0.371	27.503	32.570	104.70	12.11	-38.583	-1.7834
EQU	0	16/12/11	06:13:57	06:13:58	-59.5485	-0.0099	-1.07	NaN	12760376.00	409.52	13502416.00	0.17	23.27	964.42	963.98	-0.27	3.17	79.32	43.00	-55.48	9.82	9.64	9.85	0.38	5.00	16.75	7.84	393.34	-0.96	0.320	0.0	0.00	0.277	27.494	32.659	105.00	12.17	-38.583	-1.7867
EQU	0	16/12/11	06:15:27	06:15:28	-59.5513	-0.0101	-1.07	NaN	12758773.00	408.72	13489385.00	0.17	23.26	964.48	964.18	-0.31	3.19	80.29	43.00	-55.46	9.82	9.64	9.85	0.38	4.50	16.69	7.84	395.22	-0.95	0.316	0.0	0.00	0.348	27.506	32.600	104.90	12.14	-38.583	-1.7867
EQU	0	16/12/11	06:16:57	06:16:58	-59.5541	-0.0097	-1.06	NaN	12755330.00	408.50	13501792.00	0.17	23.25	964.51	964.11	-0.23	3.19	80.65	43.00	-55.48	9.82	9.64	9.85	0.38	4.37	16.75	7.84	396.05	-0.96	0.313	0.0	0.00	0.439	27.475	32.462	104.70	12.10	-38.583	-1.7827
EQU	128	16/12/11	06:18:27	06:18:28	-59.5573	-0.0094	-1.06	NaN	12753006.00	408.63	13518169.00	0.17	23.25	964.46	964.05	-0.36	3.19	80.40	43.00	-55.50	9.82	9.64	9.85	0.38	5.00	16.69	7.94	396.50	-0.96	0.302	0.0	0.00	0.271	27.485	32.653	105.20	12.19	-38.583	-1.7776
EQU	0	16/12/11	06:19:57	06:19:58	-59.5608	-0.0093	-1.06	NaN	12757681.00	408.88	13527053.00	0.18	23.24	964.41	964.03	-0.31	3.20	81.48	43.00	-55.51	9.82	9.64	9.85	0.38	4.50	16.75	7.94	394.89	-0.96	0.290	0.0	0.00	0.099	27.494	32.849	105.80	12.30	-38.583	-1.7793
EQU	0	16/12/11	06:21:27	06:21:28	-59.5640	-0.0090	-1.05	NaN	12765509.00	409.05	13485673.00	0.18	23.24	964.50	964.11	-0.31	3.20	79.32	43.00	-55.53	9.82	9.64	9.85	0.38	4.37	16.69	7.94	396.64	-0.95	0.307	0.0	0.00	0.114	27.509	32.852	105.80	12.30	-38.583	-1.7691
EQU	0	16/12/11	06:22:57	06:22:58	-59.5672	-0.0089	-1.05	NaN	12761401.00	408.99	13492527.00	0.18	23.23	964.47	964.02	-0.31	3.19	78.10	43.00	-55.53	9.82	9.64	9.85	0.38	5.00	16.69	7.94	394.42	-0.94	0.293	0.0	0.00	0.362	27.513	32.593	105.10	12.16	-38.583	-1.7709
