Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
ATM	0	13/12/11	23:30:29	23:30:34	-50.5311	0.8751	3.56	NaN	12817432.00	387.98	13494755.00	0.67	28.61	1000.04	999.81	-0.25	2.93	97.20	43.00	-55.16	9.82	9.63	9.85	0.36	4.87	21.75	13.03	401.89	3.61	0.745	0.0	0.00	3.907	31.486	33.827	116.70	12.22	-38.583	2.8925
ATM	0	13/12/11	23:31:58	23:32:03	-50.5350	0.8718	3.57	NaN	12743021.00	388.06	13449708.00	0.68	28.59	1000.09	999.50	-0.13	2.92	97.49	43.00	-55.16	9.82	9.62	9.85	0.36	4.87	21.75	13.03	401.19	3.61	0.741	0.0	0.00	3.902	31.498	33.846	116.60	12.22	-38.583	2.9011
ATM	0	13/12/11	23:33:28	23:33:33	-50.5390	0.8684	3.57	NaN	12760839.00	388.17	13480213.00	0.68	28.57	999.86	999.66	-0.13	2.92	97.14	43.00	-55.16	9.82	9.62	9.85	0.36	4.94	21.69	13.03	400.75	3.61	0.733	0.0	0.00	3.907	31.497	33.841	116.40	12.19	-38.583	2.9171
ATM	0	13/12/11	23:34:58	23:35:03	-50.5430	0.8651	3.58	NaN	12767069.00	388.52	13480232.00	0.67	28.56	999.95	999.49	-0.14	2.92	97.02	43.00	-55.17	9.82	9.63	9.85	0.36	4.94	21.69	13.03	400.89	3.63	0.729	0.0	0.00	3.919	31.509	33.843	116.00	12.15	-38.583	2.9089
ATM	0	13/12/11	23:36:28	23:36:33	-50.5471	0.8619	3.58	NaN	12755890.00	388.32	13475353.00	0.66	28.55	999.78	999.13	-0.17	2.90	97.08	43.00	-55.18	9.82	9.62	9.85	0.36	4.81	21.75	13.03	400.34	3.62	0.720	0.0	0.00	3.921	31.522	33.856	115.80	12.12	-38.583	2.9199
ATM	128	13/12/11	23:37:58	23:38:03	-50.5507	0.8588	3.59	NaN	12795642.00	388.10	13495551.00	0.66	28.53	999.83	999.89	-0.07	2.91	97.61	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	21.69	13.03	400.80	3.62	0.715	0.0	0.00	3.936	31.521	33.839	115.50	12.10	-38.583	2.9198
ATM	0	13/12/11	23:39:28	23:39:33	-50.5545	0.8556	3.59	NaN	12806160.00	388.29	13479236.00	0.65	28.51	999.94	999.67	-0.65	2.93	97.26	43.00	-55.24	9.82	9.63	9.85	0.36	4.81	21.69	13.03	400.82	3.63	0.710	0.0	0.00	3.943	31.526	33.837	115.40	12.08	-38.583	2.9333
ATM-DRAIN	0	13/12/11	23:40:58	23:41:03	-50.5584	0.8525	3.60	NaN	12778411.00	388.27	13493947.00	0.65	28.49	999.79	999.58	-0.19	2.92	97.43	43.00	-55.24	9.82	9.62	9.85	0.36	4.87	21.62	13.03	400.06	3.63	0.712	0.0	0.00	3.937	31.520	33.838	115.40	12.08	-38.583	2.9315
ATM	0	13/12/11	23:42:49	23:42:54	-50.5631	0.8485	3.60	NaN	12877052.00	388.10	13491579.00	0.65	28.46	999.78	999.58	-0.24	2.92	97.14	43.00	-55.21	9.82	9.62	9.85	0.36	4.69	21.62	13.03	399.84	3.64	0.724	0.0	0.00	3.977	31.522	33.797	115.40	12.07	-38.583	2.9135
ATM	0	13/12/11	23:44:18	23:44:23	-50.5670	0.8452	3.59	NaN	12759961.00	388.21	13444995.00	0.65	28.45	999.59	999.48	-0.21	2.93	97.78	43.00	-55.18	9.82	9.62	9.85	0.36	4.69	21.62	13.03	401.20	3.62	0.731	0.0	0.00	3.967	31.515	33.799	115.60	12.10	-38.583	2.9287
EQU	0	13/12/11	23:49:14	23:49:19	-50.5799	0.8342	3.62	NaN	12770009.00	406.42	13520080.00	0.20	28.43	999.52	999.08	-0.32	2.92	83.58	43.00	-55.23	9.82	9.62	9.85	0.36	4.75	21.69	12.92	0.00	0.00	0.732	0.0	0.00	3.932	31.525	33.848	116.10	12.16	-38.583	2.9552
EQU	0	13/12/11	23:50:41	23:50:46	-50.5838	0.8310	3.62	NaN	12772692.00	401.64	13513939.00	0.21	28.42	999.56	999.10	-0.19	2.91	83.00	43.00	-55.24	9.82	9.62	9.85	0.36	4.75	21.62	12.92	400.52	3.66	0.737	0.0	0.00	3.944	31.534	33.845	116.50	12.19	-38.583	2.9579
EQU	128	13/12/11	23:52:11	23:52:16	-50.5879	0.8277	3.62	NaN	12867772.00	399.67	13535260.00	0.20	28.41	999.36	998.93	-0.44	2.91	82.79	43.00	-55.24	9.82	9.63	9.85	0.36	4.75	21.62	12.92	400.28	3.65	0.731	0.0	0.00	3.952	31.517	33.818	116.70	12.22	-38.583	2.9588
EQU	0	13/12/11	23:53:41	23:53:46	-50.5918	0.8242	3.63	NaN	12745776.00	399.37	13538106.00	0.19	28.40	999.35	998.95	-0.43	2.93	82.21	43.00	-55.25	9.82	9.63	9.85	0.36	4.81	21.62	12.92	399.96	3.67	0.735	0.0	0.00	3.966	31.522	33.809	117.00	12.24	-38.583	2.9446
EQU	0	13/12/11	23:55:11	23:55:16	-50.5956	0.8205	3.62	NaN	12827988.00	399.21	13519284.00	0.19	28.39	999.25	998.91	-0.28	2.92	82.37	43.00	-55.23	9.82	9.62	9.85	0.36	4.87	21.56	12.92	401.06	3.66	0.738	0.0	0.00	3.978	31.505	33.776	117.10	12.25	-38.583	2.9319
EQU	0	13/12/11	23:56:42	23:56:46	-50.5995	0.8168	3.61	NaN	12739423.00	400.24	13520339.00	0.19	28.37	999.20	999.00	-0.35	2.93	83.68	43.00	-55.22	9.82	9.63	9.85	0.36	4.94	21.62	12.92	400.65	3.64	0.736	0.0	0.00	3.968	31.501	33.782	117.10	12.26	-38.583	2.9201
EQU	128	13/12/11	23:58:11	23:58:16	-50.6035	0.8131	3.00	NaN	12775217.00	403.70	13540285.00	0.18	28.36	998.91	998.43	-0.36	2.91	81.64	43.00	-55.22	9.82	9.63	9.85	0.36	3.75	21.75	12.92	400.96	3.61	0.751	0.0	0.00	3.965	31.505	33.791	116.70	12.21	-38.583	2.9259
EQU	0	13/12/11	23:59:41	23:59:46	-50.6073	0.8096	3.59	NaN	12696052.00	405.02	13471688.00	0.18	28.35	998.99	999.00	-0.25	2.91	83.10	43.00	-55.22	9.82	9.63	9.85	0.36	4.12	21.62	12.92	401.95	3.60	0.751	0.0	0.00	3.959	31.508	33.799	116.60	12.21	-38.583	2.9352
EQU	0	14/12/11	00:01:11	00:01:16	-50.6112	0.8061	3.60	NaN	12720972.00	404.74	13498531.00	0.18	28.35	999.08	998.91	-0.29	2.92	83.31	43.00	-55.24	9.82	9.63	9.85	0.36	4.69	21.62	12.92	401.67	3.61	0.753	0.0	0.00	3.950	31.516	33.819	116.80	12.22	-38.583	2.9145
