Depth,Temperature
825.403,0.5327
825.503,0.5329
825.56,0.5327
825.567,0.5329999999999999
825.61,0.5329999999999999
825.61,0.5329
825.725,0.5326
825.668,0.5327
825.725,0.5327
825.883,0.5322
825.825,0.5324
825.89,0.5324
825.883,0.5324
825.99,0.5328
825.997,0.5327
825.99,0.5328
826.0980000000002,0.5327
826.105,0.5329999999999999
826.148,0.5329
826.205,0.5335
826.205,0.5333
826.313,0.5333
826.262,0.5336
826.363,0.5332
826.363,0.5332
826.42,0.5328
826.47,0.5329999999999999
826.47,0.5329999999999999
826.528,0.5329999999999999
826.578,0.5332
826.628,0.5332
826.635,0.5329999999999999
826.685,0.5326
826.735,0.5327
826.743,0.5326
826.8430000000002,0.5327
826.8430000000002,0.5326
826.85,0.5326
826.95,0.5326
826.95,0.5327
827.015,0.5326
827.008,0.5324
827.058,0.5326
827.172,0.5326
827.115,0.5328
827.2230000000002,0.5327
827.23,0.5329999999999999
827.273,0.5329999999999999
827.273,0.5332
827.387,0.5329999999999999
827.33,0.5333
827.488,0.5332
827.438,0.5332
827.488,0.5329999999999999
827.538,0.5333
827.545,0.5332
827.645,0.5333
827.645,0.5333
827.653,0.5329999999999999
827.753,0.5332
827.753,0.5333
827.817,0.5329
827.86,0.5329999999999999
827.918,0.5329999999999999
827.868,0.5329999999999999
828.025,0.5329
827.9680000000002,0.5328
828.0319999999998,0.5329999999999999
828.133,0.5328
828.075,0.5333
828.183,0.5329999999999999
828.19,0.5329999999999999
828.24,0.5329999999999999
828.29,0.5332
828.297,0.5332
828.398,0.5332
828.398,0.5329
828.405,0.5332
828.505,0.5332
828.505,0.5332
828.505,0.5329999999999999
828.62,0.5328
828.613,0.5329999999999999
828.663,0.5329999999999999
828.778,0.5329999999999999
828.663,0.5329999999999999
828.77,0.5329
828.835,0.5329999999999999
828.878,0.5327
828.878,0.5328
828.935,0.5327
829.05,0.5327
828.935,0.5327
829.0930000000002,0.5327
829.1,0.5327
829.15,0.5326
829.15,0.5326
829.2,0.5326
829.265,0.5327
829.308,0.5326
829.365,0.5323
829.315,0.5326
829.4730000000002,0.5326
829.415,0.5327
829.4730000000002,0.5327
829.53,0.5327
829.523,0.5329
829.63,0.5327
829.637,0.5327
829.68,0.5324
829.68,0.5326
829.788,0.5326
829.802,0.5326
829.845,0.5326
829.845,0.5326
829.953,0.5324
829.96,0.5322
829.953,0.5323
830.06,0.5321
830.067,0.5324
830.11,0.5324
830.168,0.5326
830.2180000000002,0.5326
830.175,0.5327
830.275,0.5328
830.325,0.5324
830.325,0.5327
830.44,0.5329999999999999
830.383,0.5332
830.433,0.5329999999999999
830.49,0.5328
830.547,0.5332
830.5980000000002,0.5328
830.648,0.5332
830.648,0.5329999999999999
830.655,0.5329999999999999
830.755,0.5333
830.755,0.5333
830.805,0.5332
830.82,0.5333
830.913,0.5332
830.97,0.5329999999999999
830.97,0.5329999999999999
830.977,0.5328
831.078,0.5335
831.078,0.5332
831.128,0.5332
831.1419999999998,0.5332
831.235,0.5329999999999999
831.235,0.5332
831.293,0.5332
831.35,0.5327
831.3430000000002,0.5324
831.4,0.5324
831.45,0.5321
831.457,0.5322
831.508,0.5326
831.615,0.5328
831.558,0.5326
831.665,0.5328
831.672,0.5324
831.715,0.5324
831.773,0.5326
831.773,0.5326
831.887,0.5327
831.823,0.5327
831.93,0.5327
831.988,0.5326
831.988,0.5327
832.052,0.5327
832.038,0.5326
832.145,0.5324
832.145,0.5323
832.16,0.5324
832.253,0.5326
832.253,0.5327
832.31,0.5327
832.36,0.5329
832.425,0.5329999999999999
832.418,0.5333
832.418,0.5336
832.525,0.5338
832.5319999999998,0.5338
832.633,0.534
832.633,0.5339
832.633,0.5341
832.74,0.5342
832.697,0.534
832.84,0.5338
832.79,0.5338
832.84,0.5338
832.948,0.5336
832.905,0.5336
833.005,0.5335
833.005,0.5333
833.055,0.5335
833.113,0.5336
833.12,0.534
833.163,0.5338
833.22,0.5335
833.27,0.5336
833.27,0.5336
833.335,0.5335
833.378,0.5335
833.378,0.5339
833.485,0.5335
833.543,0.5335
833.485,0.534
833.607,0.5336
833.5930000000002,0.5341
833.65,0.5338
833.7,0.534
833.758,0.5339
833.765,0.5339
833.808,0.5338
833.808,0.5336
833.915,0.534
833.965,0.5338
833.915,0.5336
833.98,0.5338
834.13,0.5336
834.073,0.5336
834.13,0.5335
834.18,0.5333
834.195,0.5335
834.238,0.5338
834.288,0.5338
834.288,0.5341
834.395,0.534
834.395,0.5339
834.46,0.5341
834.503,0.5339
834.503,0.5341
834.56,0.5342
834.61,0.5341
834.61,0.5341
834.675,0.5341
834.7180000000002,0.5342
834.775,0.5344
834.825,0.5342
834.825,0.5344
834.883,0.5342
834.883,0.5341
834.997,0.5342
834.9830000000002,0.5342
835.04,0.5341
835.09,0.5344
835.09,0.5345
835.148,0.5342
835.212,0.5342
835.255,0.5341
835.255,0.5344
835.305,0.5344
835.363,0.5342
835.363,0.5342
835.47,0.5342
835.485,0.5341
835.52,0.5344
835.52,0.5344
835.628,0.534
835.578,0.5336
835.685,0.5335
835.735,0.5336
835.75,0.5338
835.793,0.5336
835.8430000000002,0.5336
835.8430000000002,0.5335
835.9,0.5336
835.95,0.5338
835.95,0.5335
836.058,0.5336
836.072,0.5335
836.1080000000002,0.5338
836.1080000000002,0.5338
836.216,0.5338
836.216,0.534
836.273,0.5341
836.273,0.5342
836.323,0.5341
836.395,0.534
836.431,0.5344
836.488,0.5342
836.488,0.5341
836.538,0.5342
836.538,0.5342
836.595,0.5341
836.703,0.5341
836.717,0.5341
836.703,0.5342
836.81,0.534
836.81,0.5341
836.81,0.5338
836.918,0.5341
836.918,0.5341
836.9680000000002,0.5338
837.025,0.5338
837.0319999999998,0.5339
837.075,0.5338
837.133,0.5341
837.133,0.5342
837.2330000000002,0.5341
837.2330000000002,0.5342
837.29,0.5344
837.398,0.5344
837.29,0.5345
837.398,0.5344
837.462,0.5344
837.448,0.5342
837.556,0.5345
837.556,0.5342
837.613,0.5342
837.613,0.5344
837.663,0.5341
837.72,0.5344
837.7710000000002,0.5342
837.7710000000002,0.5342
837.842,0.5344
837.878,0.5341
837.935,0.5344
837.935,0.5345
837.9860000000001,0.5345
837.9860000000001,0.5345
838.0930000000002,0.5344
838.15,0.5345
838.15,0.5345
838.15,0.5344
838.258,0.5345
838.258,0.5345
838.2719999999998,0.5345
838.3580000000002,0.5345
838.416,0.5345
838.466,0.5345
838.416,0.5345
838.523,0.5347
838.523,0.5347
838.573,0.5347
838.6310000000002,0.5347
838.681,0.5349
838.681,0.5349
838.738,0.535
838.788,0.5349
838.788,0.5351
838.86,0.5349
838.953,0.535
838.8960000000002,0.5349
838.953,0.5349
839.06,0.5349
839.003,0.5345
839.1110000000001,0.5349
839.1110000000001,0.5347
839.168,0.5347
839.2180000000002,0.5347
839.275,0.5345
839.275,0.535
839.326,0.5349
839.383,0.5347
839.383,0.5345
839.433,0.535
839.4830000000002,0.5349
839.505,0.5349
839.591,0.5349
839.541,0.5349
839.698,0.5345
839.698,0.5349
839.698,0.535
839.7560000000002,0.5347
839.7560000000002,0.5347
839.863,0.5349
839.863,0.5349
839.913,0.535
839.913,0.5349
840.0210000000002,0.5345
840.0210000000002,0.5347
840.078,0.5345
840.128,0.5347
840.128,0.5349
840.186,0.5345
840.2360000000001,0.5349
840.2360000000001,0.5347
840.293,0.5347
840.3430000000002,0.535
840.3430000000002,0.5349
840.4010000000002,0.5349
840.5219999999998,0.5347
840.451,0.535
840.558,0.5347
840.508,0.5349
840.6160000000001,0.5347
840.666,0.5347
840.666,0.5349
840.773,0.5347
840.716,0.5349
840.823,0.5349
840.823,0.535
840.8810000000002,0.5347
840.931,0.5349
840.988,0.5347
840.988,0.5349
840.988,0.535
841.1460000000002,0.5347
841.038,0.535
841.1460000000002,0.5349
841.203,0.535
841.253,0.5349
841.253,0.5349
841.311,0.535
841.311,0.535
841.418,0.5347
841.418,0.535
841.4680000000002,0.5349
841.5260000000002,0.535
841.5260000000002,0.5349
841.576,0.5349
841.633,0.535
841.633,0.5344
841.683,0.5345
841.791,0.5345
841.7410000000001,0.5345
841.791,0.5345
841.898,0.5345
841.841,0.5345
841.949,0.5344
841.949,0.5344
842.0060000000002,0.5345
842.056,0.5344
842.056,0.5344
842.164,0.5344
842.113,0.5342
842.221,0.5345
842.221,0.5344
842.2710000000002,0.5342
842.328,0.5342
842.3789999999998,0.5342
842.3789999999998,0.5341
842.436,0.5342
842.4860000000001,0.5341
842.4860000000001,0.5344
842.543,0.5344
842.5939999999998,0.5344
842.6510000000002,0.5347
842.701,0.5345
842.701,0.5347
842.701,0.5345
842.809,0.5342
842.809,0.5342
842.8660000000001,0.5342
842.8660000000001,0.5344
842.9730000000002,0.5344
842.916,0.5342
843.074,0.5341
843.0239999999999,0.534
843.1310000000002,0.5336
843.11,0.534
843.181,0.5338
843.2389999999998,0.5336
843.2389999999998,0.5336
843.289,0.5335
843.289,0.5336
843.3960000000002,0.5335
843.3960000000002,0.5332
843.454,0.5335
843.5039999999998,0.5338
843.5039999999998,0.5338
843.5039999999998,0.534
843.6110000000001,0.5339
843.669,0.5341
843.669,0.5339
843.7760000000002,0.5338
843.7189999999998,0.5339
843.826,0.5341
843.826,0.5341
843.8839999999999,0.5341
843.8839999999999,0.5342
843.934,0.5342
843.9910000000001,0.5341
843.9910000000001,0.5338
844.077,0.5341
844.1489999999999,0.5338
844.1489999999999,0.5338
844.1489999999999,0.5338
844.2560000000002,0.5338
844.2560000000002,0.5336
844.2560000000002,0.5338
844.3639999999998,0.5338
844.414,0.5336
844.414,0.5333
844.414,0.5335
844.5210000000002,0.5333
844.5210000000002,0.5336
844.5210000000002,0.5336
844.686,0.5336
844.6289999999998,0.5336
844.686,0.5338
844.722,0.534
844.794,0.5339
844.794,0.5341
844.8439999999998,0.5344
844.9010000000002,0.5339
844.9010000000002,0.534
845.0089999999999,0.5341
844.951,0.5338
845.059,0.5338
845.059,0.534
845.1160000000001,0.5338
845.166,0.534
845.166,0.5338
845.2239999999998,0.534
845.31,0.5338
845.331,0.5341
845.331,0.5339
845.3810000000002,0.5341
845.432,0.5342
845.4889999999998,0.534
845.4889999999998,0.5342
845.539,0.534
845.596,0.5341
845.6469999999998,0.5341
845.596,0.5341
845.704,0.534
845.79,0.5341
845.7539999999998,0.5341
845.811,0.5341
845.862,0.5344
845.919,0.5341
845.919,0.5341
845.919,0.5342
846.0260000000002,0.534
846.077,0.5341
846.077,0.534
846.112,0.5338
846.1339999999999,0.5341
846.2919999999998,0.5341
846.184,0.534
846.2919999999998,0.5339
846.2919999999998,0.5341
846.3489999999998,0.5339
846.3989999999999,0.534
846.456,0.5342
846.456,0.5344
846.5419999999998,0.5344
846.507,0.5342
846.6139999999998,0.5341
846.6139999999998,0.5341
846.664,0.5338
846.722,0.5339
846.722,0.5341
846.7719999999998,0.5341
846.829,0.5341
846.865,0.5339
846.8789999999998,0.5341
846.987,0.5338
846.937,0.5341
847.044,0.5338
847.044,0.534
847.0939999999998,0.5338
847.0939999999998,0.5341
847.044,0.5345
847.345,0.5347
847.2589999999999,0.535
847.309,0.5353
847.309,0.535
847.367,0.535
847.4169999999998,0.5349
847.4169999999998,0.5351
847.503,0.535
847.5239999999999,0.535
847.582,0.535
847.5239999999999,0.5351
847.689,0.535
847.689,0.5351
847.7389999999998,0.5349
847.7389999999998,0.5349
847.775,0.5349
847.847,0.5349
847.847,0.5345
847.904,0.5344
847.954,0.5347
847.954,0.5345
848.062,0.5344
848.04,0.5342
848.112,0.5344
848.112,0.5344
848.169,0.5342
848.2769999999998,0.5344
848.22,0.5344
848.2769999999998,0.5344
848.363,0.5342
848.327,0.5342
848.435,0.5342
848.435,0.5342
848.5419999999998,0.5344
848.492,0.5342
848.5989999999998,0.5341
848.578,0.5342
848.65,0.5342
848.65,0.5344
848.757,0.5345
848.757,0.5342
848.757,0.5344
848.8430000000002,0.5344
848.922,0.5342
848.865,0.5341
848.972,0.5342
848.972,0.5342
849.029,0.5341
849.058,0.5342
849.137,0.534
849.137,0.5339
849.187,0.5338
849.187,0.5341
849.237,0.5341
849.323,0.5342
849.345,0.534
849.345,0.5339
849.4019999999998,0.5341
849.452,0.5338
849.51,0.534
849.488,0.5339
849.617,0.5341
849.56,0.5341
849.6669999999998,0.5341
849.725,0.5341
849.703,0.5342
849.775,0.5342
849.775,0.534
849.832,0.5342
849.882,0.5341
849.882,0.5342
849.9680000000002,0.5342
849.99,0.5342
850.047,0.534
850.047,0.5341
850.097,0.5341
850.183,0.5341
850.155,0.5342
850.262,0.5342
850.262,0.5341
850.312,0.5341
850.341,0.5342
850.37,0.5342
850.42,0.5344
850.47,0.5344
850.5269999999998,0.5344
850.47,0.5342
850.613,0.5342
850.635,0.5344
850.635,0.5344
850.685,0.5344
850.578,0.5345
850.936,0.5344
850.793,0.5342
850.85,0.5344
850.9,0.5342
850.936,0.5344
850.9580000000002,0.5344
851.008,0.5345
851.065,0.5344
851.115,0.5345
851.0939999999998,0.5342
851.173,0.5342
851.173,0.5344
851.2230000000002,0.5345
851.28,0.5342
851.309,0.5344
851.388,0.5345
851.388,0.5344
851.388,0.5344
851.466,0.5342
851.545,0.5345
851.545,0.5342
851.6030000000002,0.5344
851.653,0.5345
851.681,0.5342
851.653,0.5344
851.76,0.5344
851.81,0.5344
851.789,0.5342
851.868,0.5344
851.868,0.5342
851.975,0.5342
851.975,0.5342
852.054,0.5344
852.025,0.5344
852.0830000000002,0.5344
852.19,0.5342
852.1619999999998,0.5344
852.19,0.5345
852.298,0.5344
852.24,0.5345
852.327,0.5345
852.3480000000002,0.5344
852.456,0.5342
852.456,0.5342
852.4839999999998,0.5345
852.513,0.5344
852.563,0.5344
852.62,0.5342
852.6489999999999,0.5342
852.671,0.5344
852.7280000000002,0.5342
852.7280000000002,0.5342
852.807,0.5342
852.8860000000002,0.5342
852.835,0.5344
852.943,0.5344
852.914,0.5342
853.05,0.5342
852.993,0.5344
853.1010000000001,0.5344
853.079,0.5345
853.1510000000002,0.5344
853.258,0.5345
853.1510000000002,0.5342
853.2869999999998,0.5344
853.316,0.5344
853.3660000000001,0.5341
853.3660000000001,0.5342
853.3939999999999,0.5344
853.5310000000002,0.5345
853.4730000000002,0.5344
853.5310000000002,0.5347
853.61,0.5345
853.581,0.5344
853.688,0.5344
853.717,0.5345
853.688,0.535
853.796,0.535
853.8530000000002,0.535
853.825,0.5353
853.903,0.5353
853.961,0.5351
853.961,0.5349
854.04,0.5347
854.0110000000002,0.5349
854.176,0.5351
854.097,0.5351
854.2260000000001,0.5349
854.176,0.5355
854.283,0.5355
854.255,0.5358
854.3330000000002,0.5358
854.3330000000002,0.5356
854.4119999999998,0.5356
854.4910000000001,0.5359
854.441,0.5361
854.4910000000001,0.5359
854.627,0.5362
854.548,0.5362
854.6560000000002,0.5361
854.627,0.536
854.706,0.5359
854.814,0.536
854.7639999999999,0.5359
854.9,0.5358
854.814,0.5358
854.921,0.5359
854.95,0.5358
854.9789999999998,0.5358
855.029,0.5356
855.057,0.5358
855.1360000000002,0.5361
855.1360000000002,0.5359
855.194,0.5359
855.2719999999998,0.5358
855.2439999999998,0.5356
855.2439999999998,0.5356
855.38,0.5358
855.3510000000001,0.5359
855.459,0.5359
855.43,0.536
855.459,0.5359
855.566,0.5358
855.538,0.5356
855.674,0.5356
855.6239999999998,0.5353
855.6239999999998,0.5356
855.81,0.5356
855.7810000000002,0.5359
855.7810000000002,0.5358
855.86,0.5358
855.8389999999998,0.5356
855.939,0.5358
855.918,0.5358
856.047,0.5358
856.047,0.5358
856.075,0.5359
856.154,0.5361
856.154,0.536
856.183,0.5362
856.262,0.536
856.262,0.5361
856.29,0.5359
856.3689999999998,0.5361
856.319,0.5359
856.505,0.5359
856.426,0.536
856.534,0.5361
856.555,0.536
856.584,0.5362
856.6410000000002,0.5364
856.663,0.5362
856.692,0.5364
856.799,0.5364
856.72,0.5362
856.8560000000001,0.5366
856.8560000000001,0.536
856.935,0.5359
856.9069999999998,0.5355
857.0139999999999,0.5353
857.043,0.5351
857.072,0.5355
857.072,0.5355
857.15,0.5353
857.179,0.5353
857.122,0.5353
857.365,0.5355
857.279,0.5353
857.308,0.535
857.387,0.5353
857.387,0.5355
857.466,0.5355
857.4939999999998,0.5355
857.552,0.5355
857.573,0.5353
857.552,0.5355
857.659,0.5353
857.681,0.5355
857.709,0.5355
857.709,0.5355
857.846,0.5355
857.8739999999998,0.5355
857.8960000000002,0.5353
857.925,0.5353
857.924,0.5355
858.003,0.5356
858.0889999999998,0.5356
857.982,0.5356
858.168,0.5356
858.197,0.5353
858.168,0.5355
858.247,0.5355
858.247,0.5355
858.326,0.5353
858.304,0.5353
858.462,0.5353
858.433,0.5353
858.462,0.5355
858.4910000000001,0.5353
858.57,0.5355
858.57,0.535
858.648,0.5349
858.677,0.5351
858.677,0.535
858.7560000000002,0.535
858.727,0.535
858.8639999999998,0.535
858.835,0.535
858.8919999999998,0.535
858.971,0.5351
859.0,0.5353
858.971,0.5351
859.05,0.5353
859.107,0.5349
859.1289999999998,0.5351
859.1569999999998,0.5351
859.2360000000001,0.535
859.215,0.5349
859.322,0.5349
859.3439999999998,0.5351
859.372,0.5349
859.4010000000002,0.535
859.43,0.535
859.48,0.5351
859.559,0.5351
859.5369999999998,0.535
859.6160000000001,0.535
859.695,0.5349
859.645,0.535
859.717,0.5347
859.752,0.5351
859.824,0.535
859.86,0.5351
859.86,0.5353
859.932,0.5351
859.967,0.5351
860.039,0.535
859.967,0.5351
860.075,0.5351
860.1469999999998,0.5351
860.175,0.5353
860.204,0.5351
860.2330000000002,0.5353
860.312,0.535
860.283,0.5351
860.34,0.5351
860.419,0.5355
860.448,0.5351
860.4689999999998,0.5351
860.498,0.535
860.5269999999998,0.5349
860.605,0.535
860.663,0.535
860.6339999999999,0.5351
860.77,0.535
860.742,0.5349
860.77,0.5347
860.842,0.5347
860.82,0.5347
860.928,0.5347
860.95,0.535
860.985,0.5351
861.057,0.5349
861.0360000000002,0.535
861.1139999999998,0.535
861.143,0.5347
861.2,0.5347
861.165,0.5345
861.308,0.5345
861.329,0.5344
861.308,0.5344
861.38,0.5345
861.415,0.5347
861.487,0.5344
861.466,0.5344
861.523,0.5342
861.595,0.5344
861.6310000000002,0.5344
861.6519999999998,0.5342
861.681,0.5344
861.76,0.5344
861.7310000000001,0.5347
861.81,0.5345
861.8380000000002,0.5344
861.9169999999998,0.5344
861.946,0.5345
861.946,0.5344
861.967,0.5344
862.053,0.5344
862.075,0.5344
862.1610000000002,0.5345
862.132,0.5341
862.2180000000002,0.5342
862.24,0.5341
862.326,0.5345
862.29,0.5345
862.3760000000002,0.5345
862.347,0.5344
862.4839999999998,0.5344
862.3760000000002,0.5345
862.613,0.5344
862.541,0.5342
862.613,0.5344
862.648,0.5345
862.67,0.5344
862.699,0.5344
862.7769999999998,0.5344
862.806,0.5347
862.7769999999998,0.5345
862.914,0.5349
862.885,0.5347
862.971,0.5345
862.993,0.535
863.0210000000002,0.5345
863.1,0.5345
863.079,0.5345
863.15,0.5345
863.179,0.5347
863.258,0.5349
863.2360000000001,0.5347
863.308,0.5347
863.3439999999998,0.5347
863.365,0.5344
863.451,0.5345
863.4730000000002,0.5347
863.502,0.5347
863.523,0.5345
863.559,0.5347
863.688,0.5349
863.6089999999998,0.5345
863.688,0.535
863.7739999999999,0.5356
863.666,0.5356
863.903,0.5358
863.717,0.5358
864.061,0.5359
863.953,0.5359
863.932,0.5356
864.061,0.5353
863.9889999999998,0.535
864.118,0.5351
864.1469999999998,0.5349
864.168,0.5353
864.204,0.5353
864.2260000000001,0.5358
864.312,0.5358
864.326,0.5359
864.362,0.5359
864.433,0.5355
864.419,0.5353
864.433,0.5353
864.5269999999998,0.5349
864.5980000000002,0.5353
864.577,0.5353
864.706,0.5355
864.6339999999999,0.5355
864.7560000000002,0.5359
864.735,0.5358
864.813,0.5356
864.842,0.5356
864.8639999999998,0.5353
864.8989999999999,0.5355
864.971,0.5356
864.95,0.5355
865.079,0.5356
865.057,0.5356
865.079,0.5355
865.186,0.535
865.165,0.5353
865.2439999999998,0.535
865.2719999999998,0.5351
865.294,0.5351
865.38,0.5347
865.3510000000001,0.5349
865.437,0.5349
865.459,0.5349
865.487,0.5349
865.5089999999999,0.535
865.595,0.5347
865.6160000000001,0.5345
865.666,0.5347
865.702,0.5345
865.7239999999998,0.5345
865.81,0.5347
865.831,0.5345
865.81,0.5349
865.939,0.535
865.867,0.5349
865.9889999999998,0.5349
866.025,0.5349
866.046,0.5349
866.046,0.5349
866.132,0.5349
866.204,0.5349
866.19,0.5347
866.204,0.5347
866.29,0.5347
866.312,0.5347
866.347,0.5345
866.419,0.5345
866.419,0.5345
866.455,0.5349
866.5269999999998,0.5345
866.563,0.5349
866.584,0.5347
866.613,0.5349
866.692,0.5349
866.72,0.5349
866.692,0.535
866.7919999999998,0.5351
866.828,0.535
866.9,0.535
866.885,0.5347
866.8989999999999,0.5349
866.993,0.5347
867.007,0.535
867.064,0.5351
867.1,0.5353
867.115,0.5353
867.15,0.5355
867.222,0.5353
867.258,0.5355
867.279,0.5355
867.33,0.5356
867.365,0.5358
867.387,0.5355
867.423,0.5355
867.545,0.5355
867.495,0.5355
867.581,0.5355
867.545,0.5356
867.638,0.5355
867.71,0.5356
867.638,0.5355
867.817,0.5356
867.817,0.5353
867.8530000000002,0.5355
867.817,0.5353
867.903,0.5353
867.975,0.5355
867.975,0.5351
868.0110000000002,0.5356
868.025,0.5355
868.168,0.5355
868.082,0.5355
868.19,0.5355
868.2260000000001,0.5355
868.24,0.5355
868.3330000000002,0.5355
868.297,0.5353
868.405,0.5353
868.383,0.5355
868.455,0.5351
868.441,0.5353
868.563,0.5353
868.563,0.5351
868.5989999999998,0.5353
868.62,0.5355
868.5989999999998,0.5353
868.835,0.5355
868.7280000000002,0.5356
868.814,0.5356
868.835,0.5358
868.885,0.5355
868.921,0.5355
868.943,0.5353
868.9780000000002,0.5353
869.05,0.5353
868.993,0.5353
869.1360000000002,0.5353
869.158,0.5355
869.158,0.5355
869.2439999999998,0.5358
869.258,0.5358
869.301,0.5356
869.315,0.5356
869.3660000000001,0.5353
869.459,0.5355
869.423,0.5355
869.4730000000002,0.5356
869.566,0.5355
869.581,0.5359
869.566,0.5355
869.688,0.5356
869.688,0.5356
869.7239999999998,0.5356
869.7460000000002,0.5355
869.796,0.5358
869.832,0.5355
869.8530000000002,0.5355
869.832,0.5358
870.068,0.5358
870.0110000000002,0.5358
869.9960000000002,0.5356
870.118,0.5358
870.118,0.5358
870.1039999999998,0.5358
870.176,0.5356
870.283,0.5358
870.262,0.5359
870.283,0.5358
870.3330000000002,0.5359
870.427,0.5356
870.3910000000002,0.5356
870.441,0.5356
870.534,0.5358
870.549,0.5359
870.584,0.5359
870.5989999999998,0.5359
870.6560000000002,0.5358
870.692,0.5358
870.706,0.5358
870.814,0.536
870.799,0.5358
870.814,0.5356
870.921,0.5358
870.857,0.5356
871.029,0.5358
870.9789999999998,0.5356
871.072,0.5358
871.029,0.5353
871.1360000000002,0.535
871.179,0.5353
871.194,0.5353
871.2439999999998,0.5355
871.23,0.5358
871.3510000000001,0.5356
871.3510000000001,0.5356
871.387,0.5356
871.459,0.5355
871.459,0.5353
871.445,0.5351
871.567,0.535
871.6239999999998,0.5351
871.602,0.5351
871.674,0.5349
871.674,0.5351
871.7310000000001,0.535
871.817,0.5351
871.832,0.535
871.832,0.5351
871.875,0.5358
871.939,0.5353
871.997,0.5353
871.982,0.5355
871.997,0.5356
872.154,0.5353
872.09,0.5355
872.154,0.5355
872.212,0.5359
872.248,0.5358
872.262,0.5356
872.319,0.5356
872.319,0.5356
872.4630000000002,0.5356
872.427,0.5358
872.477,0.5359
872.52,0.5359
872.534,0.5359
872.585,0.5356
872.628,0.5358
872.6419999999998,0.5358
872.7489999999998,0.5358
872.628,0.5358
872.9069999999998,0.5356
872.8,0.5356
872.857,0.5356
872.893,0.5356
872.9069999999998,0.5358
873.015,0.5359
873.0,0.5356
873.065,0.5356
873.065,0.5359
873.122,0.5356
873.158,0.5356
873.23,0.5358
873.23,0.5356
873.2660000000002,0.5356
873.337,0.5355
873.337,0.5356
873.445,0.5356
873.431,0.5355
873.495,0.5355
873.495,0.5353
873.538,0.5356
873.6030000000002,0.5353
873.6030000000002,0.5356
873.71,0.5356
873.753,0.5356
873.71,0.5353
873.7669999999998,0.5356
873.818,0.5355
873.9110000000002,0.5356
873.875,0.5355
873.9830000000002,0.5355
873.9680000000002,0.5353
874.033,0.5356
874.033,0.5356
874.09,0.5355
874.1260000000002,0.5355
874.198,0.5355
874.248,0.5355
874.198,0.5355
874.341,0.5355
874.305,0.5353
874.4060000000002,0.5356
874.4060000000002,0.5353
874.449,0.5353
874.4630000000002,0.5353
874.57,0.5355
874.513,0.5355
874.664,0.5355
874.6210000000002,0.5353
874.678,0.5355
874.7280000000002,0.5356
874.721,0.5355
874.836,0.5355
874.836,0.5356
874.893,0.5358
874.929,0.5356
874.893,0.5358
875.0010000000002,0.5356
875.051,0.5358
875.0939999999998,0.5361
875.1080000000002,0.5359
875.158,0.5358
875.216,0.5359
875.201,0.5359
875.2660000000002,0.5364
875.2660000000002,0.5361
875.373,0.536
875.3589999999998,0.5362
875.431,0.536
875.431,0.5361
875.538,0.5359
875.5239999999999,0.5358
875.5889999999998,0.5362
875.6460000000002,0.5362
875.6460000000002,0.5364
875.682,0.5366
875.696,0.5364
875.804,0.5367
875.8539999999998,0.5367
875.804,0.5368
875.8969999999998,0.5368
875.9110000000002,0.5366
875.961,0.5367
876.0189999999999,0.5368
876.062,0.5368
876.069,0.5368
876.1260000000002,0.537
876.176,0.5373
876.2339999999998,0.5371
876.2189999999998,0.5373
876.284,0.5373
876.284,0.5372
876.3919999999998,0.5375
876.327,0.5373
876.4989999999998,0.5375
876.4989999999998,0.5373
876.4989999999998,0.5375
876.556,0.5375
876.5419999999998,0.5375
876.664,0.5375
876.664,0.5376
876.7139999999998,0.5376
876.7139999999998,0.5376
876.807,0.5378
876.822,0.5376
876.8789999999998,0.5379
876.929,0.5379
876.929,0.5381
876.915,0.5381
877.087,0.5379
877.0369999999998,0.5379
877.087,0.5379
877.1439999999999,0.5377
877.13,0.5379
877.302,0.5379
877.195,0.5376
877.302,0.5377
877.36,0.5378
877.345,0.5376
877.41,0.5378
877.41,0.5376
877.5169999999998,0.5378
877.5169999999998,0.5379
877.56,0.5378
877.625,0.5381
877.625,0.5379
877.682,0.5379
877.732,0.5376
877.732,0.5376
877.8330000000002,0.5379
877.79,0.5379
877.947,0.5379
877.947,0.5377
877.8969999999998,0.5381
877.99,0.5379
878.055,0.5376
878.055,0.5377
878.055,0.5376
878.22,0.5376
878.22,0.5376
878.206,0.5376
878.27,0.5375
878.27,0.5377
878.327,0.5376
878.435,0.5375
878.378,0.5376
878.4780000000002,0.5376
878.535,0.5378
878.485,0.5375
878.5930000000002,0.5376
878.5930000000002,0.5376
878.7,0.5376
878.686,0.5376
878.7510000000002,0.5376
878.808,0.5376
878.7510000000002,0.5375
878.8580000000002,0.5377
878.915,0.5373
878.9010000000002,0.5373
878.966,0.5376
879.023,0.5375
879.023,0.5376
879.073,0.5376
879.181,0.5375
879.1310000000002,0.5375
879.2239999999998,0.5375
879.238,0.5376
879.288,0.5375
879.288,0.5377
879.3960000000002,0.5376
879.3960000000002,0.5381
879.3960000000002,0.5382
879.4960000000002,0.5382
879.561,0.5384
879.561,0.5379
879.561,0.5378
879.668,0.5379
879.668,0.5379
879.7189999999998,0.5379
879.711,0.5379
879.826,0.5381
879.826,0.5378
879.883,0.5379
879.883,0.5376
879.934,0.5377
879.9839999999998,0.5376
880.034,0.5377
880.091,0.5376
880.091,0.5377
