Salinity,Depth
34.4558,559.305
34.4557,559.384
34.4553,559.384
34.4556,559.462
34.4556,559.491
34.4555,559.462
34.4553,559.648
34.4558,559.519
34.4561,559.648
34.4562,559.705
34.4563,559.734
34.4562,559.755
34.4564,559.734
34.4561,559.862
34.456,559.862
34.456,559.891
34.456,559.969
34.4561,559.998
34.4566,560.019
34.4562,560.048
34.456,560.126
34.4555,560.126
34.456,560.155
34.4563,560.2330000000001
34.4565,560.212
34.4563,560.29
34.4568,560.34
34.4571,560.369
34.4565,560.447
34.4555,560.419
34.4561,560.497
34.4564,560.555
34.4559,560.5830000000001
34.4565,560.555
34.4566,560.633
34.4567,560.712
34.4566,560.712
34.4569,560.797
34.4567,560.769
34.4568,560.847
34.4565,560.869
34.457,560.9259999999999
34.4572,560.9540000000001
34.4568,560.976
34.4572,561.061
34.4569,561.033
34.4567,561.14
34.4565,561.168
34.4572,561.19
34.4576,561.19
34.4573,561.276
34.4576,561.297
34.458,561.383
34.4579,561.404
34.4575,561.404
34.4579,561.433
34.458,561.511
34.4582,561.4830000000001
34.4576,561.618
34.4579,561.618
34.4581,561.6469999999999
34.4578,561.668
34.4578,561.775
34.4579,561.804
34.4587,561.7180000000001
34.4583,561.911
34.4583,561.882
34.4579,561.932
34.4581,561.961
34.4582,562.039
34.4577,562.039
34.4582,562.068
34.4581,562.196
34.4584,562.146
34.4584,562.175
34.4587,562.254
34.4584,562.2819999999999
34.4585,562.304
34.4586,562.411
34.4584,562.339
34.4588,562.4680000000001
34.459,562.518
34.4585,562.496
34.4584,562.575
34.458,562.575
34.4582,562.653
34.4585,562.675
34.4583,562.732
34.4587,562.71
34.4583,562.7819999999999
34.4583,562.839
34.4588,562.867
34.4589,562.889
34.4586,562.975
34.4591,562.946
34.4591,563.0459999999999
34.4594,563.082
34.4588,563.0459999999999
34.4592,563.21
34.459,563.132
34.4585,563.21
34.4588,563.317
34.4584,563.239
34.4587,563.367
34.4591,563.367
34.4591,563.403
34.4592,563.474
34.4591,563.474
34.4592,563.56
34.458,563.581
34.4589,563.581
34.4591,563.6669999999999
34.4593,563.688
34.4593,563.738
34.4591,563.717
34.459,563.846
34.4591,563.846
34.4592,563.881
34.4589,563.953
34.4591,563.953
34.4589,563.953
34.459,564.0880000000001
34.4591,564.06
34.4592,564.11
34.4592,564.195
34.4591,564.1669999999999
34.4589,564.217
34.4597,564.302
34.4607,564.3240000000001
34.4599,564.3240000000001
34.4588,564.409
34.4592,564.431
34.4598,564.481
34.4589,564.4590000000001
34.4595,564.5880000000001
34.459,564.5880000000001
34.4593,564.624
34.4593,564.645
34.4589,564.752
34.4594,564.695
34.4597,564.8380000000001
34.4605,564.752
34.4615,564.909
34.4613,564.888
34.4611,564.909
34.4616,565.016
34.462,564.995
34.4612,565.066
34.4622,565.123
34.4629,565.123
34.4629,565.2090000000001
34.4622,565.173
34.4617,565.33
34.4613,565.259
34.4612,565.33
34.4613,565.388
34.461,565.388
34.4614,565.4730000000001
34.4629,565.495
34.4638,565.545
34.4638,565.58
34.4629,565.602
34.4625,565.602
34.4631,565.7090000000001
34.4632,565.794
34.4625,565.7090000000001
34.4626,565.866
34.4625,565.844
34.4623,565.9159999999999
34.463,565.866
34.463,565.9730000000001
34.4631,566.059
34.4631,566.023
34.4632,566.08
34.4629,566.059
34.4631,566.237
34.4636,566.187
34.4635,566.237
34.4635,566.273
34.4629,566.344
34.4627,566.344
34.463,566.394
34.4632,566.43
34.4635,566.501
34.4631,566.558
34.4632,566.501
34.4632,566.587
34.4631,566.665
34.4636,566.665
34.4631,566.715
34.4634,566.751
34.4636,566.765
34.4634,566.822
34.4639,566.8580000000001
34.4633,566.872
34.4635,566.93
34.4635,566.93
34.4634,566.9580000000001
34.4636,566.98
34.4637,567.0369999999999
34.4635,567.087
34.464,567.015
34.4632,567.144
34.4636,567.087
34.4636,567.194
34.4633,567.122
34.463,567.194
34.4631,567.194
34.4633,567.194
34.4636,567.172
34.4636,567.244
34.4633,567.194
34.4633,567.244
34.4631,567.279
34.4637,567.244
34.463,567.244
34.4634,567.244
34.4634,567.279
34.4634,567.244
34.4633,567.351
34.4635,567.244
34.4634,567.172
34.4637,567.4580000000001
34.4642,567.3009999999999
34.4638,567.351
34.4635,567.244
34.4633,567.336
34.4631,567.351
34.4631,567.351
34.4633,567.3009999999999
34.4627,567.386
34.463,567.3009999999999
34.4635,567.351
34.4634,567.351
34.4637,567.336
34.4637,567.351
34.4639,567.351
34.4642,567.351
34.4641,567.336
34.4635,567.351
34.4643,567.351
34.4643,567.3009999999999
34.4645,567.336
34.4647,567.351
34.4633,567.3009999999999
34.4637,567.351
34.4635,567.279
34.464,567.351
34.463,567.3009999999999
34.4638,567.3009999999999
34.4633,567.336
34.4626,567.3009999999999
34.4628,567.3009999999999
34.4633,567.243
34.4631,567.336
34.4633,567.243
34.4622,567.243
34.4631,567.3009999999999
34.463,567.229
34.4632,567.3
34.4639,567.243
34.4632,567.243
34.4626,567.229
34.4625,567.243
34.4627,567.243
34.4623,567.243
34.4627,567.229
34.4624,567.243
34.4624,567.193
34.4626,567.243
34.4625,567.229
34.4629,567.193
34.4632,567.193
34.4637,567.243
34.4633,567.122
34.4623,567.243
34.4625,567.193
34.4623,567.243
34.462,567.172
34.4625,567.243
34.4629,567.143
34.463,567.193
34.463,567.172
34.4622,567.193
34.4624,567.193
34.4629,567.243
34.4621,567.172
34.462,567.193
34.4625,567.143
34.4631,567.243
34.4642,567.172
34.4636,567.193
34.4638,567.193
34.4635,567.143
34.4629,567.229
34.4626,567.193
34.4626,567.193
34.4628,567.193
34.4622,567.122
34.4625,567.3
34.4627,567.143
34.4625,567.243
34.4624,567.015
34.463,567.35
34.4632,567.193
34.4634,567.243
34.4625,567.143
34.4624,567.229
34.4624,567.243
34.4627,567.193
34.463,567.193
34.4637,567.229
34.4637,567.193
34.4636,567.243
34.4632,567.193
34.4629,567.172
34.4629,567.243
34.4627,567.243
34.4624,567.193
34.4628,567.172
34.4623,567.243
34.4628,567.243
34.4629,567.193
34.4631,567.229
34.463,567.193
34.4628,567.243
34.4628,567.193
34.4625,567.229
34.4629,567.243
34.4632,567.193
34.4629,567.193
34.4623,567.229
34.4624,567.243
34.4628,567.193
34.4626,567.193
34.4626,567.229
34.4625,567.243
34.4623,567.193
34.4617,567.243
34.4625,567.172
34.4622,567.243
34.4625,567.143
34.4645,567.3
34.4644,567.1709999999999
34.4637,567.193
34.4633,567.193
34.4629,567.243
34.4628,567.1709999999999
34.4624,567.193
34.4622,567.243
34.463,567.193
34.4637,567.229
34.4636,567.193
34.463,567.193
34.4626,567.243
34.4633,567.1709999999999
34.4617,567.193
34.4617,567.193
34.4636,567.243
34.4632,567.1709999999999
34.4614,567.193
34.4607,567.193
34.46,567.243
34.46,567.1709999999999
34.4606,567.193
34.4618,567.243
34.4624,567.193
34.4624,567.1709999999999
34.4619,567.193
34.4618,567.193
34.4613,567.193
34.4619,567.2280000000001
34.4624,567.193
34.462,567.193
34.4622,567.193
34.462,567.1709999999999
34.4624,567.243
34.4643,567.143
34.4645,567.243
34.4626,567.1709999999999
34.4613,567.193
34.4611,567.193
34.4614,567.193
34.4617,567.1709999999999
34.4615,567.243
34.4611,567.143
34.4603,567.193
34.4599,567.2280000000001
34.4598,567.193
34.4586,567.193
34.458,567.193
34.4569,567.1709999999999
34.4582,567.243
34.4604,567.143
34.4624,567.243
34.4628,567.1709999999999
34.4608,567.193
34.4585,567.193
34.4578,567.193
34.4579,567.2280000000001
34.457,567.143
34.4575,567.243
34.46,567.193
34.4625,567.1709999999999
34.4636,567.193
34.4625,567.193
34.4622,567.243
34.4617,567.1709999999999
34.4619,567.193
34.4612,567.193
34.4612,567.193
34.4608,567.1709999999999
34.4595,567.243
34.4595,567.143
34.4593,567.243
34.4586,567.1709999999999
34.4577,567.193
34.4579,567.242
34.4614,567.143
34.4643,567.1709999999999
34.4668,567.242
34.4646,567.192
34.4647,567.192
34.4657,567.1709999999999
34.4611,567.242
34.4599,567.1419999999999
34.4599,567.242
34.4594,567.2280000000001
34.4602,567.1419999999999
34.4613,567.242
34.4608,567.192
34.4607,567.1709999999999
34.4619,567.192
34.4616,567.192
34.4587,567.242
34.4595,567.121
34.4615,567.3
34.4641,567.192
34.4656,567.192
34.4653,567.192
34.4651,567.2280000000001
34.4649,567.192
34.4642,567.192
34.465,567.192
34.4644,567.2280000000001
34.4624,567.192
34.461,567.192
34.4612,567.192
34.4613,567.2280000000001
34.461,567.192
34.4613,567.192
34.4603,567.192
34.4611,567.2280000000001
34.4608,567.192
34.4604,567.192
34.4603,567.242
34.4595,567.2280000000001
34.4589,567.1419999999999
34.4586,567.242
34.4597,567.1419999999999
34.4592,567.2280000000001
34.4586,567.242
34.4601,567.192
34.4605,567.192
34.4595,567.2280000000001
34.4594,567.192
34.4597,567.192
34.46,567.192
34.4604,567.2280000000001
34.4626,567.192
34.4628,567.242
34.4634,567.192
34.4632,567.2280000000001
34.4627,567.192
34.4622,567.192
34.4611,567.192
34.461,567.2280000000001
34.462,567.192
34.463,567.192
34.4642,567.192
34.4642,567.2280000000001
34.4627,567.192
34.4608,567.242
34.4596,567.1419999999999
34.4596,567.2280000000001
34.4603,567.242
34.4604,567.192
34.461,567.192
34.4615,567.1709999999999
34.4615,567.242
34.462,567.192
34.4616,567.192
34.4617,567.2280000000001
34.4618,567.192
34.4615,567.242
34.4612,567.192
34.4613,567.1709999999999
34.4604,567.192
34.4604,567.242
34.4612,567.192
34.4612,567.1709999999999
34.461,567.242
34.4614,567.1419999999999
34.461,567.242
34.4616,567.2280000000001
34.4611,567.192
34.4614,567.192
34.4615,567.192
34.4614,567.2280000000001
34.4617,567.192
34.4614,567.192
34.4612,567.242
34.461,567.2280000000001
34.4616,567.192
34.4612,567.1419999999999
34.4606,567.242
34.4589,567.2280000000001
34.458,567.192
34.4573,567.192
34.4576,567.242
34.4584,567.1709999999999
34.4589,567.242
34.4589,567.192
34.4584,567.192
34.4577,567.2280000000001
34.4589,567.192
34.4572,567.242
34.4597,567.192
34.4628,567.2280000000001
34.4645,567.192
34.4648,567.192
34.4632,567.242
34.4623,567.1709999999999
34.4621,567.242
34.4638,567.192
34.4647,567.192
34.4649,567.2280000000001
34.4599,567.242
34.4556,567.192
34.4554,567.242
34.4564,567.1709999999999
34.4551,567.192
34.4536,567.192
34.4541,567.242
34.455,567.2280000000001
34.4556,567.192
34.4573,567.192
34.458,567.242
34.4578,567.17
34.4571,567.242
34.4564,567.192
34.4582,567.192
34.4606,567.2280000000001
34.4626,567.242
34.4604,567.192
34.4564,567.192
34.4583,567.2280000000001
34.4616,567.192
34.4628,567.242
34.4616,567.192
34.4613,567.2280000000001
34.4606,567.192
34.4608,567.192
34.463,567.192
34.4641,567.12
34.4606,567.299
34.4593,567.192
34.4636,567.242
34.4636,567.192
34.4646,567.17
34.4667,567.242
34.4686,567.192
34.4688,567.192
34.4687,567.227
34.4669,567.192
34.4647,567.242
34.4636,567.192
34.463,567.227
34.462,567.192
34.4621,567.192
34.4622,567.192
34.4642,567.227
34.464,567.192
34.4636,567.192
34.4638,567.192
34.4642,567.2769999999999
34.4651,567.1419999999999
34.4641,567.242
34.4639,567.192
34.4641,567.17
34.4641,567.192
34.4641,567.242
34.4634,567.192
34.4634,567.227
34.4632,567.192
34.463,567.192
34.4634,567.192
34.4635,567.227
34.4651,567.192
34.4651,567.192
34.4647,567.192
34.4646,567.227
34.4647,567.192
34.4644,567.192
34.4644,567.242
34.4648,567.17
34.4644,567.192
34.4638,567.192
34.4643,567.192
34.4638,567.227
34.4644,567.192
34.4646,567.192
34.4647,567.242
34.4645,567.17
34.4643,567.192
34.4637,567.242
34.4636,567.192
34.4639,567.17
34.4642,567.241
34.4643,567.1419999999999
34.4642,567.241
34.4642,567.17
34.4642,567.241
34.4643,567.191
34.4644,567.241
34.4644,567.17
34.4643,567.191
34.4647,567.191
34.4644,567.241
34.4637,567.17
34.4643,567.191
34.4645,567.241
34.4651,567.141
34.4648,567.227
34.4648,567.191
34.4645,567.241
34.4641,567.191
34.4649,567.17
34.4639,567.191
34.4648,567.191
34.4649,567.241
34.4647,567.227
34.4642,567.191
34.4643,567.191
34.4641,567.191
34.4642,567.227
34.4646,567.191
34.4649,567.191
34.4643,567.191
34.4645,567.227
34.4641,567.191
34.4643,567.191
34.4648,567.191
34.4643,567.17
34.4643,567.191
34.4639,567.191
34.4641,567.241
34.4646,567.17
34.4646,567.191
34.4644,567.191
34.4648,567.191
34.4644,567.17
34.4633,567.241
34.4634,567.191
34.4634,567.191
34.4637,567.17
34.4642,567.241
34.4647,567.141
34.4643,567.241
34.4643,567.17
34.4644,567.191
34.4641,567.191
34.4643,567.191
34.4643,567.17
34.4647,567.191
34.4648,567.191
34.4646,567.191
34.4649,567.227
34.4649,567.191
34.4655,567.191
34.4654,567.191
34.4649,567.17
34.4649,567.191
34.4641,567.191
34.4639,567.191
34.4643,567.17
34.4646,567.241
34.4645,567.141
34.4651,567.191
34.4646,567.227
34.4644,567.191
34.4641,567.191
34.4646,567.191
34.4648,567.17
34.4646,567.191
34.4644,567.241
34.465,567.191
34.4649,567.227
34.4648,567.191
34.4649,567.191
34.4649,567.241
34.4647,567.12
34.4642,567.298
34.4645,567.191
34.4642,567.298
34.4647,567.191
34.4649,567.227
34.4651,567.241
34.4648,567.298
34.4644,567.191
34.4643,567.2769999999999
34.4642,567.298
34.4643,567.241
34.4647,567.298
34.4653,567.2769999999999
34.4646,567.241
34.4647,567.298
34.4649,567.298
34.4647,567.2769999999999
34.4646,567.298
34.4649,567.3480000000001
34.4651,567.3480000000001
34.4648,567.3340000000001
34.4649,567.298
34.4645,567.3480000000001
34.4643,567.3480000000001
34.4649,567.3340000000001
34.465,567.405
34.4647,567.3480000000001
34.4645,567.405
34.4647,567.384
34.4643,567.405
34.4645,567.3480000000001
34.4649,567.455
34.4648,567.384
34.4646,567.455
34.4644,567.405
34.4643,567.455
34.4645,567.441
34.4644,567.455
34.4649,567.455
34.4645,567.512
34.4649,567.441
34.4647,567.512
34.465,567.512
34.4646,567.512
34.4649,567.491
34.4648,567.562
34.4647,567.512
34.465,567.512
34.4644,567.562
34.4645,567.54
34.4647,567.562
34.4646,567.562
34.4646,567.562
34.4642,567.648
34.4643,567.562
34.4649,567.619
34.4643,567.619
34.4646,567.5980000000001
34.4647,567.619
34.465,567.619
34.4649,567.669
34.4645,567.648
34.4643,567.669
34.4646,567.669
34.4646,567.719
34.4649,567.6469999999999
34.4644,567.719
34.465,567.669
34.4647,567.719
34.4651,567.719
34.4649,567.755
34.4647,567.719
34.4647,567.776
34.4651,567.776
34.4653,567.755
34.4649,567.776
34.4648,567.826
34.4648,567.776
34.4643,567.812
34.4644,567.826
34.4652,567.826
34.4648,567.826
34.4644,567.862
34.4647,567.883
34.4648,567.826
34.4647,567.933
34.4646,567.933
34.4651,567.862
34.4652,567.933
34.4652,567.933
34.4648,567.933
34.465,567.919
34.4653,567.99
34.4653,567.99
34.4653,567.99
34.4649,567.969
34.4646,568.04
34.4651,568.04
34.4649,567.99
34.4646,568.04
34.4651,568.076
34.4649,568.097
34.4654,568.097
34.4651,568.097
34.465,568.076
34.4648,568.1469999999999
34.4649,568.1469999999999
34.4652,568.1469999999999
34.4645,568.076
34.4645,568.254
34.465,568.197
34.4651,568.197
34.4651,568.197
34.4646,568.2330000000001
34.4647,568.254
34.4654,568.254
34.4651,568.304
34.4646,568.2330000000001
34.4648,568.304
34.4644,568.361
34.4646,568.304
34.4655,568.304
34.4653,568.3969999999999
34.4649,568.361
34.4646,568.411
34.4649,568.411
34.4649,568.3969999999999
34.4649,568.411
34.4651,568.411
34.465,568.4680000000001
34.4649,568.4680000000001
34.4648,568.447
34.465,568.518
34.465,568.4680000000001
34.4648,568.568
34.465,568.4680000000001
34.4649,568.497
34.4655,568.568
34.4651,568.568
34.4648,568.568
34.465,568.604
34.4648,568.568
34.4652,568.625
34.4651,568.625
34.4651,568.625
34.4647,568.661
34.465,568.675
34.4646,568.675
34.4648,568.675
34.4651,568.711
34.4652,568.732
34.4656,568.732
34.4663,568.732
34.4661,568.7819999999999
34.4662,568.768
34.4655,568.7819999999999
34.4658,568.839
34.4659,568.839
34.4659,568.839
34.4657,568.818
34.4652,568.947
34.4651,568.839
34.4655,568.946
34.4649,568.946
34.4656,568.925
34.4658,568.996
34.4658,568.996
34.4658,568.946
34.4651,569.0319999999999
34.4655,569.0459999999999
34.4656,569.0459999999999
34.4656,569.104
34.4656,569.104
34.4657,569.082
34.4656,569.154
34.4655,569.104
34.4658,569.211
34.4656,569.153
34.4656,569.189
34.4653,569.261
34.4659,569.261
34.4658,569.261
34.4659,569.318
34.4659,569.246
34.4658,569.368
34.4663,569.318
34.4654,569.368
34.4655,569.425
34.4657,569.403
34.4662,569.425
34.4658,569.425
34.4655,569.475
34.466,569.525
34.4659,569.46
34.4661,569.582
34.4663,569.525
34.4665,569.582
34.4659,569.582
34.4664,569.51
34.4659,569.739
34.4659,569.632
34.466,569.689
34.4662,569.689
34.4664,569.739
34.4663,569.725
34.4663,569.739
34.4668,569.7959999999999
34.4671,569.7959999999999
34.4667,569.7959999999999
34.4657,569.832
34.4656,569.846
34.4658,569.903
34.466,569.953
34.4662,569.903
34.4664,569.939
34.4665,570.003
34.4667,569.953
34.4665,570.003
34.4662,570.06
34.4664,570.003
34.4664,570.096
34.4665,570.11
34.4662,570.11
34.4669,570.11
34.4662,570.1669999999999
34.4665,570.203
34.466,570.1669999999999
34.4656,570.274
34.4661,570.217
34.4667,570.274
34.4672,570.3240000000001
34.4666,570.253
34.4664,570.381
34.467,570.381
34.4668,570.3240000000001
34.4667,570.431
34.4665,570.431
34.4669,570.467
34.4666,570.431
34.4667,570.538
34.4666,570.538
34.4669,570.538
34.4667,570.524
34.4663,570.5880000000001
34.4663,570.646
34.4667,570.646
34.4673,570.646
34.467,570.696
34.4667,570.681
34.4666,570.753
34.4656,570.753
34.4665,570.753
34.4673,570.86
34.4673,570.803
34.4668,570.8380000000001
34.4668,570.91
34.4672,570.91
34.4664,570.91
34.4668,570.96
34.4667,570.96
34.4673,571.052
34.4674,570.96
34.4668,571.067
34.4677,571.067
34.468,571.124
34.4688,571.124
34.4687,571.174
34.4681,571.16
34.4675,571.231
34.4687,571.174
34.4696,571.281
34.4696,571.281
34.468,571.3380000000001
34.4658,571.317
34.4654,571.388
34.4651,571.388
34.4666,571.388
34.467,571.438
34.4672,571.495
34.4686,571.495
34.4694,571.531
34.4693,571.545
34.4691,571.602
34.4689,571.545
34.4677,571.6519999999999
34.4667,571.6519999999999
34.466,571.638
34.4662,571.759
34.4666,571.7090000000001
34.4671,571.816
34.4673,571.759
34.4673,571.866
34.4671,571.816
34.4668,571.852
34.4674,571.9159999999999
34.4677,571.9159999999999
34.4676,571.974
34.4679,571.9730000000001
34.4673,572.023
34.4671,572.023
34.4672,572.081
34.4681,572.116
34.4686,572.131
34.469,572.131
34.4686,572.188
34.4684,572.188
34.4682,572.295
34.4683,572.238
34.4674,572.33
34.4673,572.345
34.4676,572.295
34.4676,572.452
34.4682,572.395
34.4679,572.452
34.468,572.452
34.4675,572.452
34.4671,572.545
34.4679,572.609
34.4686,572.609
34.4689,572.609
34.4691,572.609
34.4692,572.6659999999999
34.4691,572.716
34.4682,572.773
34.4683,572.752
34.468,572.823
34.4668,572.823
34.4665,572.873
34.4672,572.873
34.468,572.98
34.4685,572.93
34.4693,572.93
34.4694,573.023
34.4694,573.0369999999999
34.4695,573.0369999999999
34.4687,573.0369999999999
34.4685,573.144
34.4691,573.087
34.4693,573.144
34.4684,573.144
34.4676,573.144
34.4677,573.18
34.4684,573.252
34.4685,573.252
34.4683,573.252
34.4687,573.252
34.4676,573.351
34.4672,573.3009999999999
34.4676,573.351
34.4684,573.351
34.4685,573.394
34.4684,573.4590000000001
34.4683,573.4590000000001
34.4686,573.4590000000001
34.4682,573.516
34.4676,573.516
34.4684,573.623
34.4686,573.623
34.4684,573.566
34.4686,573.673
34.4686,573.7080000000001
34.4682,573.673
34.4681,573.78
34.4682,573.78
34.4684,573.78
34.469,573.78
34.4692,573.83
34.4703,573.887
34.4707,573.887
34.4735,573.937
34.4756,573.923
34.4731,573.994
34.4708,574.044
34.4691,574.044
34.4701,574.044
34.4705,574.044
34.4702,574.101
34.4695,574.2080000000001
34.4687,574.2080000000001
34.4689,574.2080000000001
34.4689,574.258
34.4701,574.294
34.4706,574.308
34.4703,574.308
34.4706,574.415
34.4719,574.415
34.4715,574.415
34.4714,574.472
34.4719,574.58
34.4726,574.5219999999999
34.4724,574.58
34.473,574.63
34.4739,574.63
34.4752,574.687
34.4767,574.7719999999999
34.477,574.737
34.476,574.844
34.4764,574.7869999999999
34.475,574.894
34.4747,574.894
34.4758,574.951
34.476,575.001
34.4817,575.001
34.4836,575.058
34.4794,575.1080000000001
34.4825,575.1080000000001
34.4832,575.165
34.4845,575.215
34.4875,575.258
34.4873,575.265
34.4834,575.322
34.4813,575.372
34.4816,575.372
34.4836,575.479
34.484,575.429
34.484,575.479
34.4829,575.586
34.4826,575.536
34.4816,575.643
34.4823,575.643
34.482,575.743
34.4817,575.693
34.4827,575.8009999999999
34.4818,575.8009999999999
34.4822,575.85
34.4843,575.893
34.4846,575.908
34.4826,576.015
34.4833,575.9580000000001
34.4842,576.122
34.4853,576.065
34.4847,576.122
34.4839,576.172
34.4833,576.172
34.4835,576.279
34.4836,576.222
34.4844,576.3290000000001
34.4843,576.386
34.4845,576.386
34.4844,576.436
34.4851,576.493
34.4847,576.543
34.4855,576.543
34.4864,576.6
34.4858,576.6
34.4859,576.7
34.485,576.7
34.4851,576.757
34.4848,576.807
34.4851,576.807
34.4846,576.864
34.4845,576.957
34.4851,576.914
34.4857,577.021
34.4869,576.972
34.488,577.129
34.4878,577.0790000000001
34.4866,577.129
34.485,577.236
34.4854,577.179
34.4866,577.3430000000001
34.4869,577.286
34.4881,577.286
34.487,577.45
34.4869,577.393
34.4871,577.5
34.4868,577.5
34.4864,577.5
34.486,577.607
34.4863,577.557
34.4861,577.714
34.4865,577.714
34.4864,577.714
34.4862,577.821
34.4858,577.764
34.4872,577.871
34.4874,577.871
34.4869,577.9780000000001
34.4869,577.9780000000001
34.4858,577.9780000000001
34.4864,578.085
34.4871,578.085
34.4873,578.085
34.4878,578.193
34.4879,578.193
34.4867,578.3
34.4875,578.3
34.4879,578.3
34.4877,578.4069999999999
34.4879,578.4069999999999
34.488,578.457
34.4891,578.457
34.4882,578.564
34.4891,578.564
34.4905,578.614
34.4925,578.614
34.4929,578.6709999999999
34.4922,578.721
34.4906,578.778
34.4899,578.778
34.4895,578.828
34.4896,578.935
34.4892,578.885
34.4899,578.992
34.4885,578.992
34.4882,579.0419999999999
34.4923,579.0419999999999
34.4919,579.149
34.4904,579.092
34.4899,579.1990000000001
34.4904,579.1990000000001
34.4976,579.321
34.4965,579.306
34.4934,579.364
34.4926,579.364
34.4963,579.471
34.4974,579.471
34.496,579.471
34.4941,579.571
34.4937,579.571
34.4936,579.628
34.4933,579.628
34.4932,579.735
34.4927,579.735
34.4932,579.735
34.4932,579.842
34.4934,579.842
34.4936,579.8919999999999
34.4945,579.9490000000001
34.4944,579.9490000000001
34.4937,579.999
34.4935,580.049
34.4939,580.106
34.4937,580.156
34.4938,580.106
34.4949,580.2130000000001
34.4948,580.263
34.494,580.278
34.493,580.32
34.4932,580.32
34.4946,580.427
34.4952,580.427
34.4946,580.477
34.4945,580.5269999999999
34.4936,580.5269999999999
34.4928,580.585
34.4913,580.635
34.4914,580.635
34.4919,580.742
34.4952,580.742
34.4953,580.799
34.4953,580.799
34.4953,580.849
34.4948,580.956
34.494,580.913
34.4934,581.013
34.4938,581.013
34.4956,581.063
34.4974,581.113
34.4943,581.113
34.4935,581.17
34.4951,581.22
34.4949,581.22
34.4944,581.327
34.4941,581.327
34.4936,581.384
34.4939,581.384
34.496,581.434
34.4962,581.499
34.4966,581.5409999999999
34.4952,581.5409999999999
34.4935,581.649
34.4934,581.649
34.4934,581.698
34.4941,581.698
34.4949,581.756
34.4957,581.806
34.495,581.863
34.4957,581.863
34.4956,581.913
34.4957,581.92
34.4965,582.07
34.4958,582.02
34.4976,582.07
34.4985,582.07
34.4946,582.177
34.4902,582.177
34.4895,582.234
34.4892,582.284
34.4927,582.341
34.492,582.284
34.4924,582.398
34.4934,582.448
34.4992,582.448
34.5051,582.498
34.5046,582.548
34.4971,582.605
34.4933,582.605
34.4897,582.655
34.4928,582.712
34.4932,582.655
34.4918,582.827
34.4887,582.82
34.4896,582.87
34.493,582.87
34.501,582.927
34.5021,582.977
34.503,583.0269999999999
34.5007,582.977
34.4972,583.134
34.4898,583.141
34.4891,583.191
34.4978,583.134
34.5022,583.241
34.5022,583.298
34.5004,583.3480000000001
34.4985,583.298
34.4969,583.405
34.4973,583.462
34.4985,583.455
34.4957,583.505
34.4918,583.562
34.4863,583.562
34.4898,583.669
34.4941,583.669
34.4979,583.669
34.495,583.784
34.4953,583.7769999999999
34.4984,583.826
34.5036,583.826
34.5036,583.934
34.5003,583.934
34.4988,583.991
34.5,583.991
34.4985,584.0980000000001
34.4975,584.091
34.4958,584.148
34.4963,584.148
34.498,584.198
34.4978,584.305
34.4969,584.255
34.4979,584.369
34.4993,584.362
34.4992,584.4119999999999
34.4989,584.4119999999999
34.5001,584.519
34.501,584.519
34.5008,584.569
34.4982,584.633
34.4985,584.626
34.4978,584.626
34.4978,584.783
34.5006,584.7330000000001
34.5008,584.841
34.4991,584.8480000000001
34.4978,584.891
34.4981,584.891
34.4978,584.948
34.497,584.998
34.4991,585.048
34.4987,585.048
34.4975,585.112
34.4997,585.212
34.501,585.212
34.5002,585.155
34.4991,585.319
34.4967,585.319
34.498,585.376
34.4963,585.369
34.4973,585.4259999999999
34.4988,585.476
34.499,585.476
34.4982,585.526
34.4983,585.64
34.4988,585.633
34.4996,585.633
34.5011,585.69
34.5006,585.74
34.4983,585.797
34.4983,585.855
34.4981,585.847
34.4985,585.905
34.4991,585.955
34.499,585.955
34.5006,586.012
34.5041,586.062
34.5011,586.112
34.4984,586.112
34.5004,586.169
34.5028,586.219
34.5006,586.226
34.5003,586.326
34.5006,586.326
34.4997,586.383
34.4993,586.383
34.4992,586.49
34.4997,586.49
34.4982,586.49
34.4993,586.59
34.4999,586.59
34.4995,586.654
34.4998,586.697
34.5003,586.697
34.4999,586.754
34.4994,586.804
34.4992,586.862
34.4992,586.862
34.5005,586.9119999999999
34.4988,586.969
34.5006,586.969
34.5016,587.076
34.4989,587.126
34.4993,587.069
34.5009,587.1759999999999
34.5014,587.126
34.4967,587.29
34.4976,587.283
34.5,587.283
34.4981,587.39
34.4971,587.34
34.4977,587.504
34.4987,587.447
34.4998,587.497
34.5008,587.604
34.5014,587.554
34.5007,587.654
34.4991,587.654
34.4992,587.711
34.5003,587.761
34.4998,587.768
34.4994,587.818
34.4993,587.9259999999999
34.5012,587.868
34.503,587.9259999999999
34.4992,588.033
34.4984,587.976
34.4991,588.0830000000001
34.4996,588.133
34.498,588.14
34.4957,588.19
34.4976,588.19
34.498,588.297
34.4989,588.247
34.499,588.404
34.4995,588.347
34.4999,588.4540000000001
34.4999,588.461
34.4993,588.4540000000001
34.4988,588.561
34.4992,588.611
34.4997,588.611
34.4992,588.618
34.4991,588.7180000000001
34.4986,588.775
34.5005,588.7180000000001
34.5017,588.8330000000001
34.5014,588.825
34.5002,588.933
34.5005,588.933
34.5012,588.99
34.5012,588.99
34.5009,589.09
34.5027,589.09
34.5022,589.097
34.5003,589.1469999999999
34.4995,589.254
34.4994,589.197
34.5002,589.311
34.5014,589.361
34.5006,589.361
34.5002,589.411
34.4993,589.4680000000001
34.5004,589.4680000000001
